log2FoldChange	padj
LRRC38	0.9807273745536804	0.0
PDPN	2.1457457542419434	0.0
PRDM2	1.5005671977996826	0.0
KAZN	2.063349723815918	0.0
AL357873.1	2.370927095413208	0.0
AL031293.1	2.1294655799865723	0.0
TMEM51-AS1	1.1829560995101929	0.0
TMEM51	1.8609639406204224	0.0
FHAD1	3.495163917541504	0.0
AL031283.2	1.8365790843963623	0.0
AL031283.1	2.9702253341674805	0.0
EFHD2	0.8706482648849487	0.0
CTRC	1.0804697275161743	0.0
CELA2A	1.364295244216919	0.0
CASP9	1.4605708122253418	0.0
DNAJC16	0.8163753151893616	0.0
AGMAT	2.2671172618865967	0.0
AL121992.1	0.911296546459198	0.0
DDI2	3.882268190383911	0.0
PLEKHM2	1.3986375331878662	0.0
AL450998.3	1.50364089012146	0.0
SLC25A34	1.1006914377212524	0.0
SLC25A34-AS1	0.8536524772644043	0.0
FBLIM1	2.843242883682251	0.0
UQCRHL	0.8422313332557678	0.0
AL450998.2	1.2448499202728271	0.0
SPEN	0.9698636531829834	0.0
ZBTB17	0.8320550322532654	0.0
SRARP	0.8892377614974976	0.0
HSPB7	0.9923095703125	0.0
CLCNKA	2.449251890182495	0.0
CLCNKB	2.0671308040618896	0.0
FAM131C	2.563882350921631	0.0
EPHA2	3.175060987472534	0.0
AL451042.2	1.122314214706421	0.0
AL451042.1	1.2656768560409546	0.0
ARHGEF19	2.07650089263916	0.0
AL109627.1	1.3752192258834839	0.0
CPLANE2	0.5823435187339783	0.0
FBXO42	1.8440245389938354	0.0
SZRD1	0.8199862837791443	0.0
SPATA21	0.6685096621513367	0.0
NECAP2	1.7585153579711914	0.0
LINC01772	1.7727845907211304	0.0
AL137802.2	1.9625623226165771	0.0
LINC01783	0.7184258699417114	0.0
NBPF1	2.5415759086608887	0.0
CROCC	2.1463496685028076	0.0
BX284668.2	1.6917980909347534	0.0
BX284668.5	0.6766563057899475	0.0
BX284668.6	1.1263582706451416	0.0
MFAP2	1.0396575927734375	0.0
ATP13A2	3.064873218536377	0.0
SDHB	1.8896528482437134	0.0
PADI2	2.3025896549224854	0.0
LINC02783	1.2242008447647095	0.0
AL590644.1	2.803584575653076	0.0
PADI1	2.810276508331299	0.0
PADI3	1.4083224534988403	0.0
RCC2-AS1	1.0089068412780762	0.0
RCC2	0.7045080661773682	2.42738099618455e-308
ARHGEF10L	2.292965888977051	3.5125781720216975e-308
IGSF21	1.2205203771591187	3.0888417409075315e-306
KLHDC7A	1.3513274192810059	1.8291061773560206e-304
PAX7	1.1494532823562622	1.1457799255007899e-302
ALDH4A1	0.6963056325912476	2.987559465387975e-302
IFFO2	1.8787955045700073	2.2570099162406485e-300
AL137127.1	2.2182493209838867	2.991146299730559e-300
UBR4	0.7385039925575256	5.888929980185277e-294
EMC1-AS1	1.673406720161438	1.2261945880779114e-293
EMC1	1.354867935180664	1.4414492454558891e-292
MRTO4	0.8985129594802856	1.566135452678124e-291
AKR7A3	1.324129581451416	8.350510808541535e-291
AKR7A2	0.6624656915664673	8.869424661715163e-290
SLC66A1	0.7746298313140869	1.1195268581113493e-289
CAPZB	1.0220214128494263	1.8962182405148278e-289
MICOS10	1.5469772815704346	3.492180248540928e-288
NBL1	2.4045097827911377	4.5616961215010556e-288
TMCO4	0.9871662855148315	8.819090700415405e-287
OTUD3	1.0130367279052734	1.491299812999378e-286
PLA2G2A	1.4190832376480103	4.344167848402199e-286
PLA2G5	0.6964749693870544	3.478405378878424e-285
PLA2G2F	0.8039777874946594	4.051455448545532e-285
UBXN10-AS1	1.6281967163085938	7.165074629981789e-284
UBXN10	0.880795955657959	2.079435801188231e-283
LINC01141	0.6465770602226257	2.2214233672128195e-283
CAMK2N1	0.8132651448249817	5.673706541791948e-283
MUL1	2.86393141746521	1.923034221665601e-282
FAM43B	1.1281299591064453	1.9708849744248706e-282
CDA	0.9924817681312561	3.541654940126179e-279
PINK1	0.4901277422904968	7.310385281667333e-279
PINK1-AS	1.9295954704284668	5.436905920424131e-278
DDOST	1.9987866878509521	7.533511726766232e-277
KIF17	1.4230988025665283	1.4952150681257445e-275
SH2D5	2.3350777626037598	1.579623437283685e-275
HP1BP3	2.6334176063537598	2.6006114581957355e-275
EIF4G3	0.48558494448661804	4.622539453488356e-274
AL031005.2	1.9650613069534302	1.1347783145100911e-273
ECE1	1.6147388219833374	5.326901135117975e-273
AL031728.1	0.5547527074813843	2.0756669224878616e-271
NBPF3	1.453343391418457	7.150814443680266e-271
ALPL	0.9818658828735352	9.480186073439768e-270
RAP1GAP	2.0301663875579834	6.958727352503623e-266
USP48	1.8135457038879395	1.4117026418732064e-262
LDLRAD2	1.6538609266281128	1.4243884100598913e-262
HSPG2	1.2560144662857056	1.9126760321191487e-262
LINC01635	0.672747790813446	7.77699143861636e-261
LINC00339	1.025535225868225	8.187272656209476e-261
CDC42	1.7687244415283203	5.073127212047323e-260
CDC42-AS1	0.776007354259491	7.41344333996057e-260
CDC42-IT1	1.2294095754623413	1.254981897193048e-259
WNT4	0.8927445411682129	4.430581921531731e-255
AL445253.1	0.606086254119873	2.6641794125569542e-254
ZBTB40	2.2584164142608643	5.2540912998881906e-254
ZBTB40-IT1	1.2239688634872437	6.300043379108301e-253
EPHA8	0.6659985184669495	6.55515964666965e-253
C1QA	0.8292339444160461	1.0349211664244831e-252
C1QC	2.718890905380249	5.33481256283566e-252
C1QB	1.3076977729797363	5.260607138941837e-251
EPHB2	2.521350860595703	3.4572535758957926e-248
TEX46	1.869439959526062	6.752861955105008e-247
KDM1A	1.831487774848938	4.3530826161556876e-245
LUZP1	2.107612371444702	1.7485530263823135e-244
LINC01355	0.8118149042129517	3.132151626921317e-241
HNRNPR	0.7232030034065247	3.165560257507424e-239
ZNF436	1.3018442392349243	1.5243910306722128e-238
ZNF436-AS1	1.2277785539627075	9.29045635480613e-238
AL109936.2	3.1355855464935303	9.935834160985757e-237
TCEA3	2.9557676315307617	2.4981496763770927e-236
ASAP3	0.9312265515327454	4.185086649157929e-236
E2F2	1.2103573083877563	8.186978955962806e-236
AL021154.1	1.0967389345169067	1.4762012248771713e-233
ID3	1.1058412790298462	1.1026271430946044e-232
AL450043.1	1.7445440292358398	1.881884605217814e-232
MDS2	0.5879064202308655	3.3706403467567845e-230
RPL11	1.2276266813278198	6.67784216989211e-230
ELOA-AS1	2.5369045734405518	2.4284516651052852e-228
ELOA	0.8854619264602661	2.006523183258329e-227
PITHD1	0.7366415858268738	2.377330687486934e-227
LYPLA2	0.7224236726760864	7.938994831651704e-227
GALE	3.5930726528167725	2.077429530880075e-226
HMGCL	2.116365909576416	2.216191990555906e-226
FUCA1	2.04490327835083	3.2683026890883355e-226
CNR2	1.9199438095092773	3.3443461075729673e-226
PNRC2	2.2341902256011963	6.639171881225281e-226
SRSF10	1.4430862665176392	3.7319765122258254e-225
MYOM3	2.4054811000823975	1.0621843567155152e-224
IL22RA1	2.485049247741699	2.9237467453727103e-224
IFNLR1	1.2701640129089355	1.147360092298046e-223
LINC02800	0.5647133588790894	2.8989245607863893e-223
AL138902.1	1.0034412145614624	1.4480783335155237e-221
GRHL3	2.9168107509613037	4.003566477549516e-221
STPG1	0.477995902299881	6.260827640195709e-219
NIPAL3	2.452920913696289	3.4816262288236515e-217
RCAN3AS	0.9009828567504883	2.693323428393414e-216
RCAN3	0.7272136211395264	5.10569470194357e-216
NCMAP-DT	1.3472927808761597	3.465454667013911e-215
NCMAP	1.0366928577423096	5.382800483892666e-214
SRRM1	0.9905802011489868	7.50115718452878e-214
CLIC4	0.6040215492248535	4.3283798007489633e-212
RUNX3	0.6571714878082275	1.1593939481062282e-210
AL031432.1	0.5795432329177856	1.724994052098093e-210
SYF2	0.8015767335891724	6.693397818257561e-209
AL031432.4	2.1686158180236816	9.638580862345008e-207
AL031432.5	1.0107698440551758	2.730500771506926e-204
RSRP1	2.1223549842834473	4.425386317353638e-203
AL031432.3	0.5801569223403931	1.183865841068293e-202
RHD	0.6370267271995544	1.5763549737155693e-202
TMEM50A	1.1203023195266724	3.3057635492120017e-202
RHCE	2.1065919399261475	7.1756331416052355e-202
MACO1	2.0209624767303467	7.871757013015421e-202
LDLRAP1	2.256088972091675	5.9875814715457414e-201
AL606491.1	0.9654030799865723	2.0879273924625046e-200
MAN1C1	1.5141032934188843	7.7550795432199e-200
AL031280.1	0.6723079085350037	2.248403576641852e-199
SELENON	2.082524061203003	1.0877184090454296e-198
AL020996.1	1.38052237033844	1.580107283048794e-198
MTFR1L	2.255211591720581	4.138421000205572e-198
AUNIP	1.3452280759811401	4.885582734062465e-198
AL033528.2	0.8241263628005981	5.978794589474468e-198
PAQR7	0.9509997367858887	6.4172273658896885e-198
STMN1	1.434443712234497	1.7041587812051825e-197
PAFAH2	0.7667855024337769	1.8591472065197692e-197
EXTL1	1.5657638311386108	1.6076526515136414e-196
SLC30A2	1.2166084051132202	3.0435104807971496e-195
TRIM63	1.1074261665344238	3.809328669518616e-195
PDIK1L	1.0604286193847656	4.192846222175742e-195
FAM110D	2.4421563148498535	4.90197468791222e-193
C1orf232	1.3826605081558228	6.918232989768731e-193
AL391650.1	0.8847396969795227	1.6346852757788991e-192
ZNF593	1.9336973428726196	1.7914878206187947e-192
CNKSR1	1.441760540008545	2.708361186494571e-190
CATSPER4	1.069445013999939	2.8679532125605664e-189
CEP85	2.405658006668091	4.383664132692811e-189
SH3BGRL3	2.5569329261779785	7.166491794521799e-189
UBXN11	0.9607422947883606	9.441881900319954e-189
CD52	0.7884241938591003	1.502611355040764e-188
CRYBG2	0.8860654830932617	2.4692300243602746e-187
LIN28A	0.4288025200366974	5.432782205406884e-187
DHDDS	0.8904825448989868	7.343613539918365e-187
HMGN2	0.7045750021934509	4.272639246696806e-186
RPS6KA1	1.569695234298706	9.673711504950466e-186
AL512408.1	2.0578181743621826	1.1867801382146422e-185
ARID1A	2.413846731185913	2.37193430691821e-185
PIGV	1.6570643186569214	2.2039922189975253e-184
ZDHHC18	0.7485253810882568	2.6291587009351886e-183
SFN	1.4281463623046875	2.6821763402245593e-183
GPN2	0.9294356107711792	7.0274243809460845e-183
GPATCH3	1.0421785116195679	2.8446781897314637e-182
NUDC	0.6554352641105652	7.456688552424669e-182
KDF1	2.1109297275543213	9.352119155487634e-182
TRNP1	0.5399301052093506	4.0932955014359784e-181
TENT5B	0.3413066565990448	2.3126444790258165e-179
SLC9A1	0.6991753578186035	3.603124308730886e-179
WDTC1	1.0084031820297241	1.1737133109844215e-178
TMEM222	1.2759275436401367	6.790223350305696e-178
SYTL1	1.383695363998413	2.9682824311996736e-177
MAP3K6	2.327615976333618	4.953359627766467e-177
FCN3	1.8000417947769165	1.01438186826179e-176
CD164L2	0.7408015131950378	1.148913734120922e-176
GPR3	0.9772517085075378	1.4698731269366116e-176
WASF2	0.7724953889846802	2.6353482697096618e-176
AHDC1	1.3261791467666626	9.887148334758433e-176
FGR	2.0878002643585205	8.139575354867698e-175
LINC02574	2.09116530418396	3.5618802629010146e-174
IFI6	3.910196304321289	4.605687467254567e-174
AL020997.5	1.221323013305664	1.1936918397576296e-173
FAM76A	2.25471830368042	1.7145352454150423e-173
STX12	1.7249794006347656	2.106775458327305e-173
AL020997.2	0.5442322492599487	5.950491761109206e-172
AL020997.3	1.3613002300262451	1.0613673347826266e-171
AL020997.4	0.5501192808151245	4.885934987930762e-171
PPP1R8	2.056422233581543	8.152250695812035e-171
THEMIS2	1.3804407119750977	2.8485866233312585e-170
RPA2	1.0204741954803467	6.569516315424807e-170
SMPDL3B	2.082087516784668	7.674912163215035e-170
XKR8	1.579321265220642	8.682669357409265e-170
EYA3	0.8352124094963074	1.3909056153601721e-168
PTAFR	1.8916207551956177	2.1983386492734534e-168
DNAJC8	1.208993911743164	3.401923720556998e-167
ATP5IF1	1.570572018623352	4.9872728437738365e-167
AL353622.1	1.445361614227295	3.8779811077847855e-166
AL353622.2	1.2035914659500122	3.991825217121453e-166
SESN2	1.986847162246704	4.298327116093962e-164
MED18	0.5125582814216614	4.6610243487118456e-164
PHACTR4	1.0838768482208252	5.50283484233319e-164
RCC1	0.7687353491783142	4.306864608061625e-163
SNHG3	1.1627631187438965	1.2364494974276329e-161
TRNAU1AP	0.5476012825965881	5.227664928040896e-159
SNHG12	0.5455828905105591	1.5122857791905223e-158
TAF12	1.056912899017334	7.04906306502954e-158
RAB42	0.8537904620170593	7.627647375028573e-158
LINC01715	1.460120677947998	9.413494035892943e-158
AL360012.1	0.5234140157699585	4.4229265801939596e-156
GMEB1	2.006136894226074	7.0363460954347795e-155
YTHDF2	0.7041707038879395	8.483549152761053e-155
OPRD1	1.1778498888015747	1.0597306176063261e-154
EPB41	1.0622822046279907	6.365505598460287e-154
TMEM200B	1.0982311964035034	2.0658295035111499e-153
SRSF4	0.8857988119125366	2.3123761514178752e-153
MECR	0.6307731866836548	7.726089328743129e-153
PTPRU	0.9436898827552795	1.114641087486132e-152
MATN1	0.542380690574646	1.247466740022468e-152
MATN1-AS1	1.231315016746521	1.2584324812129324e-152
AL137857.1	1.147868275642395	1.6219761620713736e-152
LAPTM5	1.2425180673599243	8.16687502810656e-151
LINC01778	0.8359564542770386	2.517058550420444e-150
SDC3	2.0423085689544678	3.3127301851922144e-150
PUM1	1.2403978109359741	5.655761596781781e-150
NKAIN1	1.0201362371444702	8.754094522467662e-150
SNRNP40	0.8832178115844727	6.461734339251873e-149
ZCCHC17	0.5343753099441528	3.193113448282485e-148
FABP3	2.656630039215088	3.347508113838769e-148
SERINC2	2.0506904125213623	1.039963103845049e-146
LINC01226	0.5159897208213806	1.8207538736650152e-146
TINAGL1	0.7660464644432068	2.1818152404706214e-146
PEF1	0.41957569122314453	2.7509582218349867e-146
AC114488.2	0.9096958637237549	5.653948050300404e-146
AC114488.3	0.8423868417739868	2.195145533761675e-145
COL16A1	0.7288516759872437	2.158389984151279e-144
ADGRB2	0.7627499103546143	5.272749686398663e-144
SPOCD1	0.9790561199188232	5.798796515785347e-144
AL354919.1	1.1256930828094482	5.926531847387327e-144
AL136115.2	0.5962442755699158	5.0539208224288564e-142
PTP4A2	1.66879403591156	7.531735701957797e-142
KHDRBS1	0.8094877004623413	1.359585422188284e-141
AL445248.1	1.3683668375015259	1.3697206496602216e-141
TMEM39B	2.1511988639831543	6.430213390071925e-141
KPNA6	0.5139185190200806	8.279280112495699e-141
AL049795.2	3.1629130840301514	8.858591355237081e-140
TXLNA	1.6529736518859863	1.715648070910637e-139
CCDC28B	1.262961983680725	1.7446812488310686e-139
AL049795.1	0.47248661518096924	3.348013314654975e-139
IQCC	0.9042812585830688	2.2687496318868005e-138
TMEM234	0.7215165495872498	5.896592154013655e-137
EIF3I	0.5738617777824402	1.0362969662714176e-136
FAM167B	4.24387788772583	1.6092022575114054e-136
LCK	0.5405429601669312	6.6125292750981034e-136
HDAC1	2.2885823249816895	7.704379634127951e-136
MARCKSL1	1.766690969467163	1.2390513383173448e-135
TSSK3	0.5179368853569031	2.8704927031724776e-135
FAM229A	0.6756786108016968	2.6771006240979208e-134
BSDC1	0.5190781950950623	1.1019231566015139e-133
ZBTB8B	0.9696751832962036	4.6883176676221084e-133
ZBTB8A	0.9300492405891418	6.4098057175686784e-133
ZBTB8OS	1.2147070169448853	1.1985055031941754e-132
RBBP4	1.0863075256347656	1.734845594443732e-132
SYNC	1.5389485359191895	3.424599708725935e-132
AC114489.1	2.2978737354278564	3.588807122136935e-132
KIAA1522	0.567348301410675	6.575406053081705e-132
YARS	0.6769850850105286	8.189483726531418e-132
S100PBP	1.3240268230438232	2.824097443629156e-131
FNDC5	0.8337907791137695	7.382517295862134e-131
HPCA	1.1347591876983643	1.1377213565079537e-130
TMEM54	0.558652937412262	1.7623781400860934e-130
AL031602.2	0.7664363384246826	2.650883553725423e-130
RNF19B	0.7325277924537659	4.777930236963106e-130
AK2	0.5947182178497314	4.926986637331765e-130
AZIN2	0.8999155163764954	7.107652677519188e-130
TRIM62	0.8071730732917786	1.0134948955784828e-129
AL662907.3	1.232223629951477	8.875646731090697e-129
ZNF362	0.687859058380127	9.029040958871172e-128
PHC2	0.417630672454834	1.53713912917398e-127
ZSCAN20	1.4493424892425537	5.72429870642692e-127
CSMD2	0.8804752826690674	1.1047478345870164e-125
SMIM12	1.3369224071502686	1.6755498625435494e-125
GJB5	1.334022879600525	2.2029375457761994e-124
GJB4	1.3365556001663208	4.687075460050092e-124
AL121988.1	2.3411996364593506	1.9020204981392527e-123
GJB3	0.7586889266967773	8.723644593642563e-123
GJA4	0.7436959147453308	8.940611391291665e-123
DLGAP3	1.9021824598312378	1.0287853887273677e-122
TMEM35B	2.525440216064453	2.217226226830654e-122
ZMYM6	1.052700161933899	6.865989252388248e-121
ZMYM1	3.529057502746582	1.3026214641216377e-119
AL590434.1	1.7111343145370483	4.407019814940941e-119
SFPQ	1.1375168561935425	3.1456892127807363e-118
ZMYM4	0.4944362938404083	5.650757459889073e-118
ZMYM4-AS1	1.8716380596160889	8.725264821163339e-118
KIAA0319L	0.9576253294944763	1.1238027292490333e-117
NCDN	1.5785354375839233	1.5572022050312707e-116
AC004865.2	0.8129999041557312	1.6865523602069375e-116
TFAP2E	0.9801511764526367	2.7789957162522964e-116
PSMB2	0.7805758118629456	8.051621777110772e-116
C1orf216	0.41169244050979614	1.69256984232026e-115
CLSPN	0.4244343638420105	2.3712718445324487e-115
AGO4	0.49125105142593384	3.350259984835818e-115
AGO1	0.3617900609970093	4.581785382208762e-115
AL139286.3	2.656810998916626	2.0139035637912842e-114
AL139286.2	1.4771785736083984	3.763576441551142e-114
AGO3	1.436197280883789	3.818425659584264e-114
TEKT2	1.4620639085769653	4.5115996082424796e-114
ADPRHL2	2.0755057334899902	4.5855211671743396e-114
COL8A2	1.0114444494247437	8.047152326319395e-114
TRAPPC3	1.4965144395828247	8.635929273269565e-114
MAP7D1	1.3397092819213867	3.58519516479012e-113
THRAP3	1.5022525787353516	5.041912681620606e-112
SH3D21	0.7117848992347717	1.0507199443365096e-111
EVA1B	0.8147042393684387	1.3120603215569945e-111
AL591845.1	0.7384213209152222	2.0645873131730205e-111
STK40	1.9120897054672241	8.647923499651765e-111
LSM10	0.3024255335330963	9.669302085283772e-111
OSCP1	1.694364070892334	1.167451455966084e-110
MRPS15	1.5863548517227173	1.8075561566055937e-110
CSF3R	1.9233834743499756	3.468900865537612e-110
GRIK3	0.8164441585540771	4.447472552200199e-110
AL031430.1	2.1801111698150635	9.061512477242224e-110
AL353604.1	0.45513051748275757	1.1707536280158137e-109
LINC01137	0.7094889879226685	4.556370780410525e-109
ZC3H12A	1.769904375076294	5.7611233727506465e-109
MEAF6	1.518746018409729	1.0912969017615142e-108
SNIP1	2.7566604614257812	1.4108341936334385e-108
DNALI1	2.3114664554595947	1.880503254538083e-108
GNL2	0.31334835290908813	6.683546891042858e-108
RSPO1	0.4052146077156067	2.192110149552848e-107
C1orf109	0.43532681465148926	3.1143641133474836e-107
CDCA8	1.0238773822784424	1.9512440462861557e-106
MANEAL	2.5031754970550537	2.418781253823116e-106
YRDC	1.537696123123169	1.035685520528375e-105
C1orf122	0.994246780872345	1.149981409143773e-105
MTF1	1.0701711177825928	1.165057866478586e-105
AL929472.2	0.9976086616516113	3.1881202500656015e-105
INPP5B	2.296718120574951	3.4689954513304787e-105
SF3A3	0.4366908669471741	3.8979410558475865e-105
