log2FoldChange	padj
H6PD	6.178169250488281	2.3040243436422327e-11
SPSB1	4.816951274871826	2.8263766935555982e-11
LINC02606	2.5003879070281982	3.232495378740885e-11
SLC25A33	2.1118180751800537	4.798591944414027e-11
TMEM201	1.8299293518066406	5.567067257260107e-11
PIK3CD	4.561247825622559	5.833673081193998e-11
PIK3CD-AS2	1.8100851774215698	7.12517964546894e-11
CLSTN1	1.6286273002624512	8.757711208629152e-11
CTNNBIP1	3.2717740535736084	9.849982589870359e-11
AL357140.1	1.0142027139663696	1.0126523611843737e-10
LZIC	1.5779844522476196	1.0323049231998269e-10
AL357140.2	3.4517834186553955	1.25506967385765e-10
NMNAT1	3.404480218887329	1.3335653438133623e-10
RBP7	7.755847454071045	1.5596342781478292e-10
UBE4B	4.335979461669922	3.064941028243918e-10
KIF1B	1.9622142314910889	3.997802867150244e-10
AL139424.3	3.034137010574341	4.842846555482902e-10
AL139424.2	0.8629271388053894	6.240792248890984e-10
PGD	2.4470746517181396	6.888201908970831e-10
CENPS	2.4157774448394775	7.368690800264683e-10
CORT	4.518368244171143	8.221746297550495e-10
DFFA	2.4897842407226562	1.1549177094446867e-09
AL354956.1	2.5279061794281006	2.139020966900715e-09
PEX14	1.8015650510787964	2.572728926727151e-09
AL139423.2	3.3796958923339844	2.7321608871954688e-09
CASZ1	0.9656591415405273	2.998201487585349e-09
AL139423.1	10.908692359924316	3.768648796338658e-09
TARDBP	3.634910821914673	4.216904681059861e-09
AL109811.2	5.470386505126953	4.915884760810167e-09
SRM	7.301646709442139	5.272329176152689e-09
EXOSC10	3.0055689811706543	5.535529176947628e-09
AL109811.1	1.4584457874298096	6.8755268278597015e-09
EXOSC10-AS1	6.318568229675293	8.054380596820167e-09
MTOR	4.042171478271484	8.796952491542706e-09
MTOR-AS1	3.744079351425171	1.1337647705582517e-08
ANGPTL7	2.8453266620635986	1.2636990476878465e-08
UBIAD1	4.11424446105957	1.2700039486540419e-08
AL031291.1	1.7465715408325195	1.5434360220574427e-08
DISP3	5.497861385345459	1.6333900180204917e-08
AL031731.1	1.008686900138855	1.6406663414843618e-08
FBXO2	1.9431790113449097	1.6563957409874086e-08
FBXO44	5.403162956237793	1.70754389897909e-08
FBXO6	0.9866209030151367	1.8461722664987072e-08
MAD2L2	5.434825420379639	2.1921389004498608e-08
DRAXIN	1.496474266052246	2.2611486863965396e-08
AGTRAP	3.0155551433563232	2.409696163311749e-08
C1orf167	4.096317291259766	3.008947003147214e-08
MTHFR	3.9430694580078125	3.29955119693544e-08
CLCN6	4.515659332275391	3.351890791609865e-08
AL021155.5	0.8548455238342285	3.41047373421861e-08
KIAA2013	1.1373412609100342	3.9716769337888973e-08
PLOD1	9.173996925354004	4.0183681077926315e-08
AL096840.2	2.668379545211792	4.4362349439640724e-08
MFN2	2.678910732269287	4.5814559225708696e-08
MIIP	7.8615193367004395	4.8701644592626986e-08
TNFRSF8	2.198514223098755	5.1324247964462756e-08
TNFRSF1B	4.954600811004639	5.249858607517192e-08
VPS13D	3.8293771743774414	5.583950287199374e-08
LINC02766	2.793978452682495	6.15755195120653e-08
DHRS3	2.7795000076293945	7.357367576942474e-08
AC254633.1	3.9672164916992188	8.024431848778747e-08
LRRC38	2.722153902053833	8.23474900307561e-08
PDPN	2.68007230758667	9.055479589793628e-08
PRDM2	1.6571673154830933	9.876701392808556e-08
KAZN	2.597822904586792	1.1774682556399084e-07
AL357873.1	5.623191833496094	1.2109933240832047e-07
AL031293.1	3.857165575027466	1.3701823278310047e-07
TMEM51-AS1	2.5285086631774902	1.4519913324255615e-07
TMEM51	0.9379186034202576	1.5113847474761387e-07
FHAD1	2.148275136947632	1.889669516253867e-07
AL031283.2	2.9166979789733887	2.0779680516781687e-07
AL031283.1	1.0174272060394287	2.1538153681503678e-07
EFHD2	7.029824256896973	2.2752607322536547e-07
CTRC	5.237158298492432	2.3038793831333323e-07
CELA2A	0.7881981134414673	2.487219584088832e-07
CASP9	1.3416023254394531	2.511556708245347e-07
DNAJC16	4.4574103355407715	2.632152146834794e-07
AGMAT	4.3727874755859375	2.751369899105563e-07
AL121992.1	3.7581753730773926	2.854724059987081e-07
DDI2	0.9843159317970276	3.2635813853779984e-07
PLEKHM2	2.5407426357269287	3.347404073247163e-07
AL450998.3	2.079810380935669	3.36956396536266e-07
SLC25A34	1.8501856327056885	3.7611230490140155e-07
SLC25A34-AS1	9.832201957702637	3.885624823715772e-07
FBLIM1	1.585364580154419	4.3406839940534437e-07
UQCRHL	6.744190692901611	5.490965762859109e-07
AL450998.2	2.2404708862304688	5.727947628714221e-07
SPEN	1.2685952186584473	5.889880554377438e-07
ZBTB17	3.030054807662964	6.080965623229678e-07
SRARP	2.065019369125366	6.930028799169991e-07
HSPB7	0.8142126798629761	7.670823999800667e-07
CLCNKA	3.4055724143981934	7.835196441105114e-07
CLCNKB	2.6993770599365234	8.046168971256753e-07
FAM131C	5.001830577850342	8.510087909802066e-07
EPHA2	3.064457654953003	9.4895909981778e-07
AL451042.2	1.8548178672790527	1.0293261659369626e-06
AL451042.1	2.385465621948242	1.6167938420274085e-06
ARHGEF19	1.2593539953231812	1.6253989626073262e-06
AL109627.1	3.3299455642700195	1.6350872641549092e-06
CPLANE2	2.288156509399414	1.829605135356085e-06
FBXO42	5.458751201629639	1.8401454143888808e-06
SZRD1	4.356128215789795	2.0160109156838962e-06
SPATA21	2.3631162643432617	2.129637400003744e-06
NECAP2	8.229331016540527	2.956239675200209e-06
LINC01772	2.3670074939727783	3.855423351614878e-06
AL137802.2	7.215829372406006	3.882370179313252e-06
LINC01783	2.182960271835327	3.962992214858622e-06
NBPF1	4.569762706756592	4.011180297172681e-06
CROCC	3.2320711612701416	4.507446821936416e-06
BX284668.2	1.303819179534912	4.6291733035336374e-06
BX284668.5	2.2203574180603027	4.762053215996192e-06
BX284668.6	0.6962973475456238	5.046618385711698e-06
MFAP2	3.0182671546936035	5.2785168562902355e-06
ATP13A2	1.7653329372406006	5.283079727034679e-06
SDHB	1.252942681312561	5.823341094983623e-06
PADI2	3.586496353149414	5.823341094983623e-06
LINC02783	2.5000839233398438	5.898999831827499e-06
AL590644.1	5.599514484405518	6.148955572578127e-06
PADI1	2.268375873565674	6.663913823602051e-06
PADI3	1.225374698638916	6.928572939240943e-06
RCC2-AS1	2.3108601570129395	9.01599118613825e-06
RCC2	1.014050841331482	1.0846620619889682e-05
ARHGEF10L	4.2321038246154785	1.0975739742968237e-05
IGSF21	2.847677230834961	1.1255196469012388e-05
KLHDC7A	1.4413034915924072	1.127677962893015e-05
PAX7	4.825802803039551	1.1967936411575707e-05
ALDH4A1	6.113595962524414	1.2031860332399421e-05
IFFO2	3.508333921432495	1.206963863737124e-05
AL137127.1	1.2241442203521729	1.3234141806143153e-05
UBR4	2.4098055362701416	1.4082892924080213e-05
EMC1-AS1	2.907731533050537	1.4555585450000598e-05
EMC1	11.19686508178711	1.7412478653802658e-05
MRTO4	0.8701401352882385	1.8603634485282694e-05
AKR7A3	2.363642454147339	1.9808819088610025e-05
AKR7A2	3.0856494903564453	2.025310590762911e-05
SLC66A1	3.367234468460083	2.194916437106817e-05
CAPZB	7.873328685760498	2.2849674000345343e-05
MICOS10	4.119620323181152	2.299381074925773e-05
NBL1	1.5848393440246582	2.3196192346129848e-05
TMCO4	2.7692694664001465	2.32846978234822e-05
OTUD3	0.6120157837867737	2.537433328710066e-05
PLA2G2A	2.156741142272949	2.6740150903443643e-05
PLA2G5	0.8049141764640808	2.969837340058648e-05
PLA2G2F	2.6127281188964844	3.829243044143697e-05
UBXN10-AS1	1.8368974924087524	3.933178920986664e-05
UBXN10	3.6689693927764893	3.946727052551393e-05
LINC01141	2.9231929779052734	4.002306887901062e-05
CAMK2N1	2.075890302658081	4.3800158016791445e-05
MUL1	1.6408026218414307	4.932407297738015e-05
FAM43B	1.9199228286743164	5.1731035917878016e-05
CDA	3.744302749633789	5.282501883899843e-05
PINK1	3.7808837890625	5.3010461237553084e-05
PINK1-AS	1.394615650177002	5.3010461237553084e-05
DDOST	0.7111132740974426	5.3178008669044376e-05
KIF17	1.5152946710586548	5.570304335545346e-05
SH2D5	2.5270416736602783	5.669558786096278e-05
HP1BP3	1.9908429384231567	5.731632277467143e-05
EIF4G3	1.498088002204895	5.9018366352039935e-05
AL031005.2	4.361237049102783	6.07612316395491e-05
ECE1	1.8104151487350464	6.463674179890687e-05
AL031728.1	1.4075418710708618	6.553811700673835e-05
NBPF3	5.676332473754883	7.287147028514209e-05
ALPL	2.3978896141052246	7.305256922126758e-05
RAP1GAP	1.263594150543213	7.433844516596635e-05
USP48	2.8089609146118164	7.565370460186263e-05
LDLRAD2	3.3193161487579346	7.582111750004941e-05
HSPG2	2.198651075363159	7.687346511538357e-05
LINC01635	2.000304937362671	8.011053276607728e-05
LINC00339	1.097610592842102	9.29805809509299e-05
CDC42	2.052502155303955	9.343488821917008e-05
CDC42-AS1	1.9119532108306885	9.752286147659104e-05
CDC42-IT1	2.3533899784088135	9.977750692051288e-05
WNT4	0.8902981281280518	0.00011678962807217663
AL445253.1	7.333369255065918	0.0001188755581071385
ZBTB40	7.532936096191406	0.00012076011806903642
ZBTB40-IT1	3.2173023223876953	0.0001216376609001652
EPHA8	1.8260581493377686	0.00013012007811943465
C1QA	1.3984872102737427	0.00014342530869568252
C1QC	0.9920452833175659	0.0001580739616290358
C1QB	1.4949449300765991	0.0001637133268697666
EPHB2	1.2034213542938232	0.0001655861493082702
TEX46	5.9475579261779785	0.00019503897676257336
KDM1A	1.9853136539459229	0.00021219296416115203
LUZP1	0.6047874689102173	0.00022897697528900931
LINC01355	2.0899460315704346	0.00023463632046383118
HNRNPR	3.1024298667907715	0.0002393111583588272
ZNF436	1.3612500429153442	0.00024911269108558894
ZNF436-AS1	3.708381175994873	0.00025163043983645965
AL109936.2	1.7067911624908447	0.00026184931671112074
TCEA3	3.7917532920837402	0.00026757216051979976
ASAP3	1.165178656578064	0.0002684599648016716
E2F2	7.465723991394043	0.00027437001402900974
AL021154.1	0.9589718580245972	0.0002839067248881175
ID3	1.9307148456573486	0.0002843733887705102
AL450043.1	2.0994179248809814	0.00029810185062747227
MDS2	1.2875176668167114	0.0002982753155500233
RPL11	1.6116362810134888	0.00030495452822853456
ELOA-AS1	1.5801587104797363	0.00030841264109389936
ELOA	2.049844264984131	0.00031190499219417144
PITHD1	1.5098192691802979	0.00031190499219417144
LYPLA2	6.6066975593566895	0.00032100495885858976
GALE	0.8339518904685974	0.00032172500280818156
HMGCL	0.5856139659881592	0.00032206261888375985
FUCA1	2.6407809257507324	0.00032266225640791436
CNR2	4.982251167297363	0.0003305231648837649
PNRC2	2.248932123184204	0.00036347872371224533
SRSF10	6.150332450866699	0.0003830195790624402
MYOM3	6.754333972930908	0.000412629549250278
IL22RA1	3.0185861587524414	0.00042117138587281094
IFNLR1	1.2605072259902954	0.00042629678766800694
LINC02800	0.7892571091651917	0.0004628306140470839
AL138902.1	2.335789680480957	0.0004895847663097173
GRHL3	12.15558910369873	0.0004903417070871131
STPG1	1.2779078483581543	0.0005230348736000764
NIPAL3	5.304510116577148	0.0005662248639592819
RCAN3AS	2.2194809913635254	0.0005664179969252491
RCAN3	3.7206168174743652	0.0005783952527053923
NCMAP-DT	4.632591247558594	0.0005788137348731557
NCMAP	5.131402015686035	0.0005839401910038859
SRRM1	1.0857197046279907	0.0006281217546083632
CLIC4	1.0612083673477173	0.0006446742387935105
RUNX3	0.9011984467506409	0.0006824692058912588
AL031432.1	5.257915019989014	0.0006828774985943023
SYF2	1.2220340967178345	0.0006828774985943023
AL031432.4	6.424896240234375	0.0006835396782746342
AL031432.5	3.8048298358917236	0.0007283744223467087
RSRP1	0.5574772357940674	0.0007305592567415687
AL031432.3	1.6361018419265747	0.000747474647512137
RHD	2.201617479324341	0.0007554431169119032
TMEM50A	2.6292378902435303	0.0007616436936444307
RHCE	1.461638331413269	0.0007707013119352511
MACO1	3.817542552947998	0.000836737217486417
LDLRAP1	1.8055343627929688	0.0008381427750556134
AL606491.1	5.693674564361572	0.0008588009661873662
MAN1C1	1.5250036716461182	0.0008793710837972675
AL031280.1	0.974876880645752	0.0008900208901905384
SELENON	2.71327805519104	0.0008977429319331573
AL020996.1	1.0817395448684692	0.0009184526537993853
MTFR1L	2.675158977508545	0.0009208306203717745
AUNIP	2.962881088256836	0.0009335144489550852
AL033528.2	3.490135431289673	0.0009406252884662922
PAQR7	0.32995742559432983	0.0009589887900238752
STMN1	2.642820358276367	0.0009670079726577349
PAFAH2	1.1742017269134521	0.0010013054558605037
EXTL1	0.8337921500205994	0.001086927353340893
SLC30A2	3.24493670463562	0.001093662516249649
TRIM63	1.8482673168182373	0.0011029633479080357
PDIK1L	2.634192705154419	0.001183829882300227
FAM110D	5.102116584777832	0.001198665817796501
C1orf232	2.639216423034668	0.0012017119149677854
AL391650.1	0.8098520040512085	0.001240634535628072
ZNF593	1.9049551486968994	0.0012610179922090696
CNKSR1	7.253786087036133	0.0013545156374826794
CATSPER4	1.1430588960647583	0.001414051812515157
CEP85	2.194438934326172	0.001433510067555424
SH3BGRL3	1.1987054347991943	0.0014391657617971883
UBXN11	4.519618034362793	0.0014548066983434017
CD52	1.2740248441696167	0.0015206301124961533
CRYBG2	1.609143614768982	0.0016836419854851293
LIN28A	0.6146284937858582	0.0017017435357906951
DHDDS	2.109802484512329	0.0017283442611225536
HMGN2	3.655975818634033	0.001739312838154005
RPS6KA1	1.9890217781066895	0.001861380922702757
AL512408.1	3.5637643337249756	0.0018852977014380346
ARID1A	2.7955126762390137	0.001928774748110876
PIGV	0.7902196049690247	0.001975949203486116
ZDHHC18	1.4836513996124268	0.002014356046756276
SFN	0.6389632225036621	0.0020725975187088678
GPN2	10.020283699035645	0.002164023910199845
GPATCH3	0.3520433008670807	0.0021830630535166666
NUDC	2.7533559799194336	0.002303842255896742
KDF1	2.1572842597961426	0.0023249465277345883
TRNP1	4.367039680480957	0.0024363733881382077
TENT5B	3.8394689559936523	0.0024537402936838306
SLC9A1	2.4908056259155273	0.0025589831717789005
WDTC1	3.54787278175354	0.0025600201740982507
TMEM222	3.2866158485412598	0.002568828153842241
SYTL1	1.9934098720550537	0.002596388840581513
MAP3K6	1.3790969848632812	0.00262992635684876
FCN3	1.6157126426696777	0.0027669763343524507
CD164L2	6.44789981842041	0.0027950948269462256
GPR3	6.6188530921936035	0.0028765062603921384
WASF2	1.5446453094482422	0.0029074230053110495
AHDC1	1.544507622718811	0.002964636014633646
FGR	1.490616798400879	0.003010584507067056
LINC02574	1.696211338043213	0.003022645012052106
IFI6	2.5254173278808594	0.0030859619835963623
AL020997.5	4.961657524108887	0.0033595545860423664
FAM76A	3.5138707160949707	0.003385017656258554
STX12	1.3805181980133057	0.0034906041835537954
AL020997.2	2.656491756439209	0.0035602449104691542
AL020997.3	0.724382221698761	0.0036049572715832717
AL020997.4	2.704353094100952	0.0037147741677101857
PPP1R8	1.1674667596817017	0.0038763151162986356
THEMIS2	1.3335366249084473	0.003907214923331652
RPA2	1.0122144222259521	0.0040345715720683335
SMPDL3B	2.4370739459991455	0.004095478130638237
XKR8	2.1973583698272705	0.004339614491017218
EYA3	3.327969789505005	0.004367864609920498
PTAFR	9.017138481140137	0.004417467112358058
DNAJC8	3.2330586910247803	0.0045699140863605875
ATP5IF1	3.001002788543701	0.004603260487239904
AL353622.1	1.2366917133331299	0.004907424276134564
AL353622.2	1.4198495149612427	0.0050132242916674594
SESN2	1.2916572093963623	0.005131662681319518
MED18	1.2659052610397339	0.005156138568828539
PHACTR4	1.6629884243011475	0.005176687223183603
RCC1	1.7353960275650024	0.005186097699398841
SNHG3	2.4689834117889404	0.005279198762960687
TRNAU1AP	1.6894540786743164	0.005327933845184721
SNHG12	0.5088170170783997	0.005368844004928889
TAF12	0.7959606051445007	0.005415106102540118
RAB42	0.721175491809845	0.005554626989349526
LINC01715	2.5720529556274414	0.005836621873556947
AL360012.1	2.923098564147949	0.005921991871125326
GMEB1	1.8131132125854492	0.006067126610341149
YTHDF2	1.5357486009597778	0.006110100761460809
OPRD1	0.9210721850395203	0.006138314160001017
EPB41	1.9516470432281494	0.006243666076933326
TMEM200B	1.558400273323059	0.006388555058895724
SRSF4	1.254860520362854	0.006480217280504424
MECR	1.522153377532959	0.006926931418929421
PTPRU	2.827822685241699	0.007176492008492656
MATN1	3.8264286518096924	0.007393569895153069
MATN1-AS1	0.3731575608253479	0.007500911341492606
AL137857.1	0.6945947408676147	0.007625213142045483
LAPTM5	2.9902732372283936	0.007929287816170817
LINC01778	2.1478464603424072	0.008151435738352463
SDC3	8.139718055725098	0.008405230281116635
PUM1	1.0003215074539185	0.008629056554421768
NKAIN1	1.2193337678909302	0.008762974128220701
SNRNP40	1.9187724590301514	0.009042214078643555
ZCCHC17	2.3940837383270264	0.009057833546076617
FABP3	4.746406078338623	0.009064103914475399
SERINC2	1.885971188545227	0.00936744802948903
LINC01226	6.866246223449707	0.009459451830240627
TINAGL1	1.2013808488845825	0.009678394363613453
PEF1	2.782311201095581	0.009888798949103024
AC114488.2	2.0038986206054688	0.01000366159130635
AC114488.3	1.411516785621643	0.010168276967065692
COL16A1	5.9679388999938965	0.010274946514039873
ADGRB2	3.9965217113494873	0.010345870510928503
SPOCD1	2.1218769550323486	0.010918871041464086
AL354919.1	2.2106311321258545	0.011085692856625204
AL136115.2	1.868700623512268	0.011105870496689563
PTP4A2	5.642002582550049	0.011165486282233097
KHDRBS1	2.063798666000366	0.011499125870345437
AL445248.1	4.206637382507324	0.011796386095525885
TMEM39B	1.0789672136306763	0.012119152755426422
KPNA6	0.5786920189857483	0.012363149457996174
AL049795.2	1.7662616968154907	0.012588444787005973
TXLNA	4.181880474090576	0.012765233292615894
CCDC28B	2.566422462463379	0.012765940708657756
AL049795.1	4.0121355056762695	0.012867078325004833
IQCC	0.9068742990493774	0.013090442085575991
TMEM234	1.263311505317688	0.013246488814036218
EIF3I	4.95316219329834	0.01327376672658924
FAM167B	1.1707110404968262	0.013939766199398844
LCK	2.7047853469848633	0.014181932687409983
HDAC1	1.069629192352295	0.014230168201127663
MARCKSL1	2.9408888816833496	0.014836435682896264
TSSK3	1.7255619764328003	0.014945334805598658
FAM229A	1.8090667724609375	0.015365129169444368
BSDC1	7.071430683135986	0.015799767465424563
ZBTB8B	7.343944549560547	0.015892121616382194
ZBTB8A	7.309303283691406	0.01594207289029801
ZBTB8OS	1.4725123643875122	0.016062198252118253
RBBP4	1.5919862985610962	0.016134553116781573
SYNC	1.4382959604263306	0.01637678954738466
AC114489.1	1.4895302057266235	0.01650787469449097
KIAA1522	1.9656658172607422	0.016772233333301075
YARS	6.21220064163208	0.016832264942981345
S100PBP	2.21400785446167	0.01770647737836407
FNDC5	5.362054347991943	0.018093487465299662
HPCA	1.9021190404891968	0.01836631775414203
TMEM54	2.288179397583008	0.018409491490650357
AL031602.2	1.408645510673523	0.019350800132045834
RNF19B	1.629027009010315	0.019365539166240488
AK2	0.611505925655365	0.01954893036727286
AZIN2	0.5656468868255615	0.019787005027062942
TRIM62	3.9530792236328125	0.019941862047659693
AL662907.3	0.8817562460899353	0.020272916344848176
ZNF362	0.3509322702884674	0.02042885874942259
PHC2	0.4709571599960327	0.02056274266601869
ZSCAN20	1.3199090957641602	0.021484226650250737
CSMD2	4.772486686706543	0.021569199754931493
