log2FoldChange	padj
TMEM201	1.324354887008667	0.0
PIK3CD	1.4812889099121094	0.0
PIK3CD-AS2	1.241214632987976	0.0
CLSTN1	1.2614225149154663	0.0
CTNNBIP1	2.227079153060913	0.0
AL357140.1	2.343287467956543	0.0
LZIC	1.3484752178192139	0.0
AL357140.2	1.3534352779388428	0.0
NMNAT1	1.0028821229934692	0.0
RBP7	1.1504517793655396	0.0
UBE4B	1.2623345851898193	0.0
KIF1B	1.2959929704666138	0.0
AL139424.3	1.103732943534851	0.0
AL139424.2	1.0776389837265015	0.0
PGD	5.354850769042969	0.0
CENPS	1.8511854410171509	0.0
CORT	1.3835175037384033	0.0
DFFA	1.2344330549240112	0.0
AL354956.1	1.815716028213501	0.0
PEX14	1.904923677444458	0.0
AL139423.2	1.6206830739974976	0.0
CASZ1	1.0874395370483398	0.0
AL139423.1	1.2516179084777832	0.0
TARDBP	2.6889286041259766	0.0
AL109811.2	1.258542776107788	0.0
SRM	1.986677885055542	0.0
EXOSC10	1.2368311882019043	0.0
AL109811.1	1.0375535488128662	0.0
EXOSC10-AS1	0.8636326193809509	0.0
MTOR	1.5615094900131226	0.0
MTOR-AS1	1.2780885696411133	0.0
ANGPTL7	1.5689445734024048	0.0
UBIAD1	0.9941267371177673	0.0
AL031291.1	1.8248940706253052	0.0
DISP3	2.0212085247039795	0.0
AL031731.1	0.959741473197937	0.0
FBXO2	0.3691825568675995	0.0
FBXO44	1.0425496101379395	0.0
FBXO6	0.7988017201423645	0.0
MAD2L2	0.9971677660942078	0.0
DRAXIN	0.905985951423645	0.0
AGTRAP	1.1610761880874634	0.0
C1orf167	0.630845844745636	0.0
MTHFR	0.8537899851799011	0.0
CLCN6	0.7457388043403625	0.0
AL021155.5	2.530641555786133	0.0
KIAA2013	0.9231992363929749	0.0
PLOD1	1.6812525987625122	0.0
AL096840.2	1.0894602537155151	0.0
MFN2	0.7094358205795288	0.0
MIIP	1.1489992141723633	0.0
TNFRSF8	1.1684993505477905	0.0
TNFRSF1B	0.7372503280639648	0.0
VPS13D	0.9719688892364502	0.0
LINC02766	1.4033747911453247	0.0
DHRS3	1.8340932130813599	0.0
AC254633.1	0.8454066514968872	0.0
LRRC38	1.3739511966705322	0.0
PDPN	0.9768518805503845	0.0
PRDM2	2.0274219512939453	0.0
KAZN	1.5871039628982544	0.0
AL357873.1	1.4409503936767578	0.0
AL031293.1	0.8049960732460022	0.0
TMEM51-AS1	1.0638513565063477	0.0
TMEM51	1.1687476634979248	0.0
FHAD1	2.2617387771606445	0.0
AL031283.2	0.7549481391906738	0.0
AL031283.1	2.7976410388946533	0.0
EFHD2	0.7536765336990356	0.0
CTRC	1.004080891609192	0.0
CELA2A	1.7755444049835205	0.0
CASP9	1.0483723878860474	0.0
DNAJC16	0.8808218240737915	0.0
AGMAT	1.3741862773895264	0.0
AL121992.1	0.7540590167045593	0.0
DDI2	1.304545521736145	0.0
PLEKHM2	1.403512716293335	0.0
AL450998.3	1.7765405178070068	0.0
SLC25A34	0.8121805787086487	0.0
SLC25A34-AS1	1.4341490268707275	0.0
FBLIM1	1.2614706754684448	0.0
UQCRHL	1.4214576482772827	0.0
AL450998.2	0.968246340751648	0.0
SPEN	0.8309531807899475	0.0
ZBTB17	0.89308762550354	0.0
SRARP	0.7098549604415894	0.0
HSPB7	0.6617196798324585	0.0
CLCNKA	1.639861822128296	0.0
CLCNKB	1.4118318557739258	0.0
FAM131C	0.8286892175674438	0.0
EPHA2	0.5085053443908691	0.0
AL451042.2	0.6473995447158813	0.0
AL451042.1	0.968093991279602	0.0
ARHGEF19	1.4442466497421265	0.0
AL109627.1	1.2261744737625122	0.0
CPLANE2	1.0650972127914429	0.0
FBXO42	0.717749297618866	0.0
SZRD1	0.584524393081665	0.0
SPATA21	1.2700631618499756	0.0
NECAP2	4.572296142578125	0.0
LINC01772	1.9870579242706299	0.0
AL137802.2	0.8298367261886597	0.0
LINC01783	1.514917254447937	0.0
NBPF1	1.6342939138412476	0.0
CROCC	0.9518939852714539	0.0
BX284668.2	3.1857643127441406	0.0
BX284668.5	1.054897665977478	0.0
BX284668.6	0.7840179800987244	0.0
MFAP2	0.9326444268226624	0.0
ATP13A2	0.8773320317268372	0.0
SDHB	1.6694077253341675	0.0
PADI2	0.8741413354873657	0.0
LINC02783	1.162895917892456	0.0
AL590644.1	3.143979787826538	0.0
PADI1	1.2267922163009644	0.0
PADI3	0.7924479246139526	0.0
RCC2-AS1	2.764688491821289	0.0
RCC2	1.8504964113235474	0.0
ARHGEF10L	1.3622461557388306	0.0
IGSF21	1.3960765600204468	0.0
KLHDC7A	1.1251943111419678	0.0
PAX7	0.7101472020149231	0.0
ALDH4A1	1.8708544969558716	0.0
IFFO2	2.290945529937744	0.0
AL137127.1	1.115468978881836	0.0
UBR4	1.8608657121658325	0.0
EMC1-AS1	1.20014226436615	0.0
EMC1	1.3532263040542603	0.0
MRTO4	1.3955280780792236	0.0
AKR7A3	1.4246944189071655	0.0
AKR7A2	1.029150366783142	0.0
SLC66A1	0.6739393472671509	0.0
CAPZB	0.5119938850402832	0.0
MICOS10	1.12545645236969	0.0
NBL1	1.2648801803588867	0.0
TMCO4	0.8427565097808838	0.0
OTUD3	0.7484123706817627	0.0
PLA2G2A	1.331918478012085	0.0
PLA2G5	0.9452352523803711	0.0
PLA2G2F	0.9433367252349854	0.0
UBXN10-AS1	1.0148608684539795	0.0
UBXN10	0.4736044108867645	0.0
LINC01141	0.982716977596283	0.0
CAMK2N1	1.6138989925384521	0.0
MUL1	1.797560214996338	0.0
FAM43B	0.6287105679512024	0.0
CDA	0.5139117240905762	0.0
PINK1	1.5437202453613281	0.0
PINK1-AS	0.9717471599578857	0.0
DDOST	1.2357937097549438	0.0
KIF17	0.6839199066162109	0.0
SH2D5	1.1964879035949707	0.0
HP1BP3	1.3575010299682617	0.0
EIF4G3	0.859829306602478	0.0
AL031005.2	0.5999600887298584	0.0
ECE1	1.1569056510925293	0.0
AL031728.1	1.038263201713562	0.0
NBPF3	0.8883527517318726	0.0
ALPL	1.1653099060058594	0.0
RAP1GAP	1.2187021970748901	0.0
USP48	1.032192349433899	0.0
LDLRAD2	1.081620216369629	0.0
HSPG2	0.7390521764755249	0.0
LINC01635	0.7999693155288696	0.0
LINC00339	1.0335220098495483	0.0
CDC42	1.0290143489837646	0.0
CDC42-AS1	0.7277716398239136	0.0
CDC42-IT1	1.180687427520752	0.0
WNT4	1.1320219039916992	0.0
AL445253.1	0.9699758291244507	0.0
ZBTB40	1.5007867813110352	0.0
ZBTB40-IT1	1.0967355966567993	0.0
EPHA8	0.7392098307609558	0.0
C1QA	1.514743447303772	0.0
C1QC	0.8797341585159302	0.0
C1QB	1.3025532960891724	0.0
EPHB2	1.1562466621398926	0.0
TEX46	1.3849506378173828	0.0
KDM1A	1.281509518623352	0.0
LUZP1	1.2571231126785278	0.0
LINC01355	1.0031269788742065	0.0
HNRNPR	1.806205153465271	0.0
ZNF436	0.8514057993888855	0.0
ZNF436-AS1	0.6602372527122498	0.0
AL109936.2	0.759928822517395	0.0
TCEA3	0.5747279524803162	0.0
ASAP3	1.2527469396591187	0.0
E2F2	1.1267447471618652	0.0
AL021154.1	4.503874778747559	0.0
ID3	0.6715018153190613	0.0
AL450043.1	1.02659010887146	0.0
MDS2	1.5461649894714355	0.0
RPL11	0.8616980314254761	0.0
ELOA-AS1	0.9022600054740906	0.0
ELOA	0.7900570034980774	0.0
PITHD1	1.2366737127304077	0.0
LYPLA2	0.8016738891601562	0.0
GALE	0.8272854685783386	0.0
HMGCL	2.0157053470611572	0.0
FUCA1	1.2048109769821167	0.0
CNR2	0.9132592082023621	0.0
PNRC2	0.30588987469673157	0.0
SRSF10	0.8793215751647949	0.0
MYOM3	0.5358062982559204	0.0
IL22RA1	0.6530943512916565	0.0
IFNLR1	1.4928669929504395	0.0
LINC02800	0.677907407283783	0.0
AL138902.1	0.5926117300987244	0.0
GRHL3	0.711795449256897	0.0
STPG1	0.6040714979171753	0.0
NIPAL3	0.6786670684814453	0.0
RCAN3AS	1.1206588745117188	0.0
RCAN3	0.8510231375694275	0.0
NCMAP-DT	0.4566415250301361	0.0
NCMAP	1.2871606349945068	0.0
SRRM1	0.9100878238677979	0.0
CLIC4	0.5774513483047485	0.0
RUNX3	1.05128812789917	0.0
AL031432.1	0.9818826913833618	0.0
SYF2	0.5275192856788635	0.0
AL031432.4	2.5370004177093506	0.0
AL031432.5	3.8464438915252686	0.0
RSRP1	0.6443324089050293	0.0
AL031432.3	2.078629970550537	0.0
RHD	1.015979290008545	0.0
TMEM50A	5.860851764678955	0.0
RHCE	0.9725550413131714	0.0
MACO1	2.342733144760132	0.0
LDLRAP1	0.8016149997711182	0.0
AL606491.1	0.8951418399810791	0.0
MAN1C1	1.171631097793579	0.0
AL031280.1	2.2858593463897705	0.0
SELENON	0.743060827255249	0.0
AL020996.1	0.9883206486701965	0.0
MTFR1L	0.6987376809120178	0.0
AUNIP	0.8950100541114807	0.0
AL033528.2	0.53003990650177	0.0
PAQR7	1.2674076557159424	0.0
STMN1	2.6023898124694824	0.0
PAFAH2	0.6173620820045471	0.0
EXTL1	1.5300664901733398	0.0
SLC30A2	0.9759461283683777	0.0
TRIM63	1.3878010511398315	0.0
PDIK1L	0.6679187417030334	0.0
FAM110D	1.3132092952728271	0.0
C1orf232	0.8083211779594421	0.0
AL391650.1	0.6813594102859497	0.0
ZNF593	0.7040764093399048	0.0
CNKSR1	0.5955860018730164	0.0
CATSPER4	0.8067508935928345	0.0
CEP85	0.6931801438331604	0.0
SH3BGRL3	0.6961973905563354	0.0
UBXN11	3.438711404800415	0.0
CD52	0.8421463966369629	0.0
CRYBG2	1.0459890365600586	0.0
LIN28A	0.6168301105499268	0.0
DHDDS	0.9488064050674438	0.0
HMGN2	1.0242407321929932	0.0
RPS6KA1	1.5607051849365234	0.0
AL512408.1	0.8039617538452148	6.390376353931865e-308
ARID1A	0.8941004276275635	7.079950588271675e-304
PIGV	1.6932902336120605	1.4844342065425864e-303
ZDHHC18	0.6811091303825378	3.9229023797665705e-303
SFN	1.0875972509384155	1.5174730054056333e-302
GPN2	0.7266912460327148	7.572146394190306e-302
GPATCH3	1.8606593608856201	4.9117280913175435e-301
NUDC	1.116567611694336	2.6255225377241036e-300
KDF1	0.67426997423172	4.356078098775994e-300
TRNP1	2.201842784881592	1.4365749023581097e-299
TENT5B	1.368645429611206	2.678028183749914e-299
SLC9A1	0.7774769067764282	3.390536846166255e-298
WDTC1	0.7540262937545776	1.2287344557847944e-297
TMEM222	1.2506383657455444	1.6780171991288415e-296
SYTL1	0.8388617634773254	4.701415803702018e-295
MAP3K6	0.9446344375610352	3.156836317357145e-294
FCN3	0.6537358164787292	6.037825421202657e-294
CD164L2	1.1292368173599243	1.7327627305388419e-293
GPR3	2.680802345275879	6.272560592695664e-293
WASF2	0.6192094087600708	9.86843225860314e-293
AHDC1	0.9011693000793457	2.0745946206049243e-292
FGR	0.6684155464172363	2.1847416851516934e-292
LINC02574	0.833079993724823	3.861613689274704e-291
IFI6	1.1945749521255493	8.599565966546871e-291
AL020997.5	0.9351441860198975	5.900724293972905e-289
FAM76A	0.5058389902114868	1.3287177684416755e-288
STX12	1.0917004346847534	8.307699177234417e-287
AL020997.2	0.5393519401550293	1.1205122959734904e-286
AL020997.3	1.1732584238052368	2.1488452568582576e-286
AL020997.4	0.9098208546638489	3.4084717240901525e-286
PPP1R8	1.8372867107391357	6.51635955647764e-286
THEMIS2	2.0552024841308594	1.0861630688080598e-285
RPA2	0.6743478178977966	1.123172597601787e-285
SMPDL3B	1.288859486579895	3.603775936545744e-285
XKR8	0.6077629327774048	1.1621423439494686e-282
EYA3	0.7168720960617065	1.182037706263749e-282
PTAFR	0.7016512751579285	2.1182294846274212e-282
DNAJC8	0.6843624711036682	2.396425449882436e-282
ATP5IF1	1.3132563829421997	4.446190725214726e-282
AL353622.1	0.753544807434082	5.9127765175932124e-282
AL353622.2	1.9104444980621338	2.7501701035317226e-281
SESN2	1.8473539352416992	4.100776203141975e-281
MED18	1.7259644269943237	5.235766578628271e-281
PHACTR4	0.5711839199066162	5.303601527831448e-281
RCC1	0.8175427913665771	1.9844372603878375e-279
SNHG3	1.698988914489746	8.645379423156656e-279
TRNAU1AP	1.095116138458252	1.2415418434851823e-278
SNHG12	1.898512840270996	5.349647745815734e-278
TAF12	0.9816651940345764	1.8012443393736317e-277
RAB42	1.3436459302902222	3.925129622134174e-277
LINC01715	2.409020185470581	6.444330894600884e-277
AL360012.1	1.3244975805282593	6.546907705220566e-277
GMEB1	1.0156989097595215	8.471762548874827e-277
YTHDF2	0.7671873569488525	2.8080949217594975e-276
OPRD1	0.7254402041435242	1.5074843155790316e-275
EPB41	0.6496564149856567	1.0771981765504869e-274
TMEM200B	1.8088628053665161	3.674049571420259e-274
SRSF4	0.7623839378356934	2.0981790500285685e-273
MECR	3.7796711921691895	6.290571975633502e-273
PTPRU	1.0385384559631348	1.0335434358163876e-272
MATN1	1.2025506496429443	1.8979358099768836e-272
MATN1-AS1	1.4205838441848755	6.914515098047729e-272
AL137857.1	2.76810359954834	1.349639783636031e-271
LAPTM5	0.7403021454811096	2.790299192771059e-270
LINC01778	0.6289724707603455	3.0691618951035325e-270
SDC3	2.230738878250122	7.810479398564352e-270
PUM1	0.8128576874732971	2.9437995115452967e-269
NKAIN1	0.3954768776893616	1.282311597521097e-268
SNRNP40	0.5591697692871094	2.0413213526868444e-268
ZCCHC17	0.5517091155052185	2.881822994689692e-268
FABP3	0.5315630435943604	1.3638224306041804e-267
SERINC2	0.6772415637969971	3.294745121504392e-267
LINC01226	0.5834577679634094	5.497614199356195e-267
TINAGL1	1.2729976177215576	1.8825955368950678e-263
PEF1	0.7625367641448975	2.8487314473788485e-263
AC114488.2	0.9275157451629639	1.0709256479810976e-262
AC114488.3	1.1051241159439087	2.807327347655453e-262
COL16A1	0.4265933334827423	3.0112946907739836e-262
ADGRB2	0.6341630220413208	1.6053992999399582e-261
SPOCD1	0.5441961884498596	3.942239928974568e-261
AL354919.1	0.253245085477829	5.7687699266736285e-261
AL136115.2	1.690102219581604	1.1027322232146284e-260
PTP4A2	0.8007150292396545	1.0406170872375578e-259
KHDRBS1	0.6811434626579285	1.0641789407405428e-259
AL445248.1	0.6690153479576111	8.137802696472994e-259
TMEM39B	0.6934030652046204	3.222947987790646e-258
KPNA6	0.8212067484855652	3.554775723311781e-258
AL049795.2	0.7518624067306519	3.756069443954902e-258
TXLNA	1.3824427127838135	7.89398358360514e-258
CCDC28B	1.180905818939209	4.61662804635093e-257
AL049795.1	0.5872687697410583	1.0277049387203081e-255
IQCC	0.6985089778900146	1.2010504990787508e-254
TMEM234	0.6015452146530151	5.1055643526012075e-254
EIF3I	0.34490710496902466	5.131569528882619e-252
FAM167B	0.5574544072151184	6.450826413691013e-252
LCK	0.6788867712020874	1.025316751809658e-251
HDAC1	1.2590583562850952	1.1434791791386125e-251
MARCKSL1	0.79425448179245	1.8633088097742095e-251
TSSK3	0.571070671081543	2.574013091167579e-251
FAM229A	0.6681194305419922	4.6454142095515347e-250
BSDC1	1.0407856702804565	8.04000226225505e-250
ZBTB8B	1.1135988235473633	9.826068165742328e-250
ZBTB8A	0.7573511600494385	8.533840462101395e-249
ZBTB8OS	1.0541108846664429	9.84319869848196e-249
RBBP4	0.5997337102890015	2.1194482228934946e-247
SYNC	1.06684410572052	3.485966934501101e-247
AC114489.1	0.6982085704803467	1.0434195268730236e-246
KIAA1522	2.9435343742370605	2.864004895242788e-246
YARS	0.7162052989006042	8.968797164861617e-245
S100PBP	0.5507727861404419	2.0936248454789274e-243
FNDC5	0.666093111038208	4.4252497847545264e-243
HPCA	0.637671947479248	4.869759306465925e-242
TMEM54	1.759799599647522	6.693867373992725e-242
AL031602.2	0.857250988483429	8.212523430907168e-242
RNF19B	1.372483730316162	3.956351045468402e-241
AK2	0.4206220805644989	2.4007875857510315e-240
AZIN2	0.6971325278282166	9.852055898516608e-240
TRIM62	0.987411379814148	1.9291823380462885e-239
AL662907.3	1.351629376411438	4.713590420482522e-239
ZNF362	1.0249923467636108	7.1226650932088314e-239
PHC2	0.5281158685684204	8.848346849247817e-239
ZSCAN20	1.5822663307189941	1.3373118371875461e-238
CSMD2	3.335771083831787	5.478949672921016e-238
SMIM12	2.895624876022339	9.943411639678414e-238
GJB5	0.7036454081535339	1.5586087859466483e-237
GJB4	0.8385295867919922	2.752614463280865e-237
AL121988.1	0.9969981908798218	1.1263946191063554e-236
GJB3	0.7680150270462036	1.2165305259082745e-236
GJA4	0.809759259223938	1.941294654512488e-236
DLGAP3	0.7270357608795166	5.137585704388243e-236
TMEM35B	0.5352587103843689	6.911127873798891e-235
ZMYM6	0.6924763321876526	5.211940011912792e-234
ZMYM1	2.8411643505096436	9.302687445723829e-232
AL590434.1	2.7984070777893066	5.691871198108226e-231
SFPQ	1.53783118724823	1.4923551989096224e-230
ZMYM4	0.5755534768104553	7.339944679011582e-230
ZMYM4-AS1	1.1591945886611938	2.8072175040554915e-229
KIAA0319L	0.7264435887336731	5.324569729850185e-227
NCDN	0.6617144346237183	6.727846299730121e-227
AC004865.2	2.4109365940093994	1.0065696286801692e-226
TFAP2E	0.3157663941383362	1.3057929241166865e-226
PSMB2	0.5862168669700623	7.688249148672705e-226
C1orf216	1.18320631980896	1.6514419653384326e-224
CLSPN	0.3906659781932831	1.61810158538646e-223
AGO4	0.5557281970977783	4.857869388855959e-223
AGO1	0.689727783203125	5.548100861910091e-223
AL139286.3	0.6315627694129944	5.650209697436347e-223
AL139286.2	0.5956172943115234	8.81910445414115e-222
AGO3	0.8260093927383423	2.5991024051489573e-221
TEKT2	1.27788245677948	3.5600586260068265e-221
ADPRHL2	1.1010732650756836	6.091992667875843e-221
COL8A2	0.4092921018600464	6.585217709697927e-221
TRAPPC3	2.7639291286468506	8.586749841290354e-221
MAP7D1	0.5235879421234131	5.049859257928493e-220
THRAP3	0.5213797688484192	2.805297004127078e-219
SH3D21	0.968480110168457	3.144315767448955e-219
EVA1B	2.330848217010498	2.1728692769963207e-218
AL591845.1	0.9039549827575684	7.873956923422883e-218
STK40	0.44994354248046875	8.089941043437398e-218
LSM10	0.5125557780265808	1.6033393123306339e-217
OSCP1	0.616378664970398	2.4054334238538895e-217
MRPS15	0.5139248371124268	5.502249101874778e-217
CSF3R	0.4464763104915619	3.712344805096141e-216
GRIK3	1.184851884841919	7.636290253808265e-216
AL031430.1	0.5487950444221497	1.3583749972353279e-215
AL353604.1	0.6939506530761719	3.736918700483762e-215
LINC01137	0.6648324728012085	8.58993779625676e-215
ZC3H12A	1.4182943105697632	2.3930154329068873e-214
MEAF6	0.49252378940582275	7.274847127652418e-214
SNIP1	0.5693932771682739	9.679615826781075e-214
DNALI1	1.320082664489746	1.603820305415357e-213
GNL2	0.5619796514511108	8.659589014944708e-213
RSPO1	0.643744170665741	1.6391506496016206e-212
C1orf109	0.6502487659454346	2.948670990254347e-212
CDCA8	0.5340914130210876	8.393919022184086e-212
MANEAL	0.7108485698699951	1.9895997921376707e-211
YRDC	0.7777385711669922	8.046374280583635e-211
C1orf122	1.9031846523284912	1.6500374075888233e-210
MTF1	1.3796467781066895	2.3089925190040446e-210
AL929472.2	0.6176505088806152	3.3819550926887674e-210
INPP5B	0.37039077281951904	7.945842769817183e-210
SF3A3	0.7542360424995422	9.043628203891083e-210
FHL3	0.954025387763977	1.5581765754395152e-209
UTP11	1.0036014318466187	2.2360745514387498e-209
POU3F1	0.9622802138328552	3.9170828882878276e-209
MIR3659HG	1.1280571222305298	4.1065899721454683e-209
RRAGC	0.5131855010986328	9.995811474455204e-209
AL139260.1	1.1974691152572632	1.366187259102042e-208
MYCBP	0.6114997267723083	2.0325736073616143e-208
GJA9	0.7376784682273865	1.558141311736804e-207
RHBDL2	1.0593150854110718	2.102115841628157e-207
AKIRIN1	1.9813439846038818	2.4492354497382274e-207
NDUFS5	0.5463826656341553	8.396279265617781e-207
MACF1	0.5032737255096436	3.1131908704510656e-206
AL356055.1	0.35860803723335266	4.825207819921179e-206
AL442071.2	1.8493057489395142	5.577803144467402e-206
BMP8A	1.6581326723098755	1.084933402747919e-205
PABPC4	0.7650623321533203	1.657305350177124e-205
PABPC4-AS1	0.38342151045799255	2.2077022969018923e-205
HEYL	2.0388457775115967	1.1173424175705015e-204
PPIE	0.48799335956573486	2.888590534006331e-204
BMP8B	0.5802919864654541	7.72732999184033e-204
OXCT2	0.7664461135864258	9.041684231963048e-204
AL033527.4	0.8721665143966675	2.2074131059044847e-203
LINC02811	0.9517890810966492	4.8714377122535345e-203
TRIT1	0.483801007270813	5.364765293028444e-203
MYCL	0.9099252820014954	5.496983059770954e-203
MFSD2A	1.0603991746902466	9.147752691580087e-203
CAP1	0.4604167342185974	1.3241617296244734e-202
PPT1	3.864927291870117	2.135064074834922e-202
RLF	4.06553316116333	4.708820250850669e-202
AL050341.2	0.5378173589706421	4.8128160511800985e-202
ZMPSTE24	0.985112190246582	5.32530412550084e-202
COL9A2	0.5526978373527527	5.832132171276542e-201
SMAP2	0.5224348306655884	1.2680760315464367e-200
AL031985.4	0.7166910767555237	1.9680671071984796e-200
ZFP69B	0.7656868696212769	6.120694344707245e-200
AL031985.3	1.1777160167694092	6.183561766507707e-200
ZFP69	0.6268806457519531	7.158578291074245e-200
AL603839.3	0.5669419169425964	1.0059954314704333e-199
EXO5	0.5903971195220947	1.2013621466879115e-199
