log2FoldChange	padj
CALML6	2.965841293334961	2.9187128597520344e-179
TMEM52	0.82668137550354	5.287586951948005e-179
CFAP74	3.710622787475586	4.146535618961809e-178
AL391845.2	1.3723491430282593	1.5220946189998613e-177
GABRD	7.639090061187744	2.274643515027771e-175
PRKCZ	0.9455932974815369	7.808293518991662e-173
AL590822.2	0.8713542222976685	8.164494506869994e-171
PRKCZ-AS1	3.8079159259796143	2.5576532181845172e-169
FAAP20	1.0068691968917847	1.5776009058467227e-168
SKI	0.8301534652709961	4.82926207983846e-164
AL590822.3	5.3863091468811035	4.901057527013631e-163
MORN1	1.982919692993164	9.245519380064697e-162
AL513477.2	2.672157049179077	1.2628118756416838e-161
RER1	2.4338345527648926	1.78385291509356e-161
PEX10	3.4410560131073	7.883580922419417e-154
PLCH2	5.989804744720459	1.4096247758506214e-153
PANK4	2.4039721488952637	2.872613604589965e-153
HES5	2.9730091094970703	4.5405979058094255e-153
AL139246.5	0.8885842561721802	5.593149551956852e-153
TNFRSF14-AS1	1.4832687377929688	6.794790624721487e-153
TNFRSF14	1.1530038118362427	6.803252033067314e-153
AL139246.3	5.784232139587402	1.76547158839453e-152
PRXL2B	7.146428108215332	3.911656686774878e-150
MMEL1	0.7238699793815613	1.0464505517058876e-149
TTC34	0.6523471474647522	1.669070847344484e-145
PRDM16-DT	2.6068413257598877	1.5778926773612267e-144
PRDM16	1.1372599601745605	3.7615021248716804e-143
AL354743.2	5.384610176086426	3.7615021248716804e-143
ARHGEF16	2.723832130432129	1.4651608141426368e-141
AL512413.1	0.8744279742240906	2.681109412176046e-138
MEGF6	1.6199390888214111	7.792557240036969e-136
AL513320.1	1.73589026927948	8.30159653704994e-136
TPRG1L	10.19325065612793	1.5009865194137599e-133
WRAP73	2.567440986633301	4.155725147467301e-133
TP73	1.2325170040130615	4.071802836034241e-132
CCDC27	0.6113360524177551	1.3536085744687655e-130
SMIM1	2.343928813934326	3.5117537452414947e-130
LRRC47	0.6659154295921326	8.793679502342253e-130
AL365330.1	2.031322479248047	5.961019387917227e-129
CEP104	0.827684223651886	2.5936698224584597e-128
DFFB	4.365853786468506	6.646924783949035e-128
C1orf174	0.9875214099884033	2.0566631004204645e-127
LINC01134	1.1642894744873047	2.341250197033997e-127
AL805961.1	0.9898161292076111	5.58632186080911e-127
AJAP1	1.306079626083374	6.826307345683872e-127
Z98886.1	1.1934285163879395	3.9765422982670287e-125
NPHP4	1.210545301437378	2.477296790904367e-122
KCNAB2	3.4856977462768555	7.381801334354035e-122
CHD5	0.647205114364624	2.157035435443736e-121
RPL22	1.1712970733642578	3.804185320067645e-121
AL031847.1	0.6750114560127258	9.97337091350722e-120
RNF207	1.2759181261062622	1.415582965732355e-118
ICMT	2.1840779781341553	3.2034911199200576e-118
LINC00337	1.0659068822860718	5.338989758697039e-118
GPR153	1.817972183227539	2.5069090198933527e-117
ACOT7	0.7316431999206543	9.206424646780926e-116
AL031848.2	0.7019081711769104	1.3264965044840758e-115
HES2	1.7255916595458984	1.736454307889288e-114
ESPN	2.8594822883605957	1.4112591183175485e-113
TNFRSF25	2.9358015060424805	2.705808088222436e-113
PLEKHG5	0.8726503849029541	4.139824611653579e-113
NOL9	1.1963040828704834	9.830813027831434e-113
TAS1R1	1.6589107513427734	2.0466808671572527e-112
ZBTB48	0.6278485059738159	3.7389108766749944e-112
KLHL21	0.6347452402114868	4.954086687783246e-112
PHF13	2.9941859245300293	9.93976165509555e-109
THAP3	0.648902416229248	1.337344673763424e-108
DNAJC11	5.317409515380859	2.8406703144285603e-108
LINC01672	1.0427062511444092	2.3467602529562232e-107
AL591163.1	1.1629573106765747	7.622329318841308e-106
CAMTA1-DT	3.4247803688049316	3.127908349374565e-105
CAMTA1	1.6801375150680542	3.54431901668465e-104
CAMTA1-IT1	1.9065967798233032	3.969408770663681e-104
VAMP3	5.946936130523682	6.737847807724902e-103
Z98884.2	3.524214267730713	1.0618445934952415e-102
PER3	0.7147098183631897	2.489098783102997e-102
Z98884.1	0.9352420568466187	9.033864993905508e-102
UTS2	2.995715618133545	2.2283736024637544e-101
TNFRSF9	1.1491023302078247	5.129595843378525e-101
PARK7	3.9163482189178467	4.5663655270659854e-100
AL034417.4	1.0498625040054321	5.427132640389404e-100
AL034417.3	1.2153466939926147	1.0237490158264505e-99
ERRFI1	3.1778440475463867	6.7411017489810435e-99
AL034417.2	2.8668341636657715	7.339767516797217e-99
SLC45A1	0.5402961373329163	2.5459127011526976e-98
RERE	1.9161627292633057	4.267322349801278e-98
RERE-AS1	0.6515877842903137	2.1690778412508252e-97
ENO1	2.703648090362549	2.681474720335414e-96
ENO1-AS1	0.6118831634521484	3.6975064912423117e-96
CA6	4.992671966552734	4.121388168448684e-96
SLC2A5	0.6401612162590027	1.1863369014404894e-94
GPR157	1.6496611833572388	1.5936328395646017e-94
MIR34AHG	0.6136096119880676	1.1411958832319923e-93
LNCTAM34A	0.6292709112167358	1.1594386839523863e-93
H6PD	1.6292822360992432	4.64180017046051e-93
SPSB1	0.6719956994056702	1.3353409274911586e-92
LINC02606	3.334937572479248	5.550878078979037e-92
SLC25A33	2.346144914627075	8.012165866038635e-92
TMEM201	2.171419620513916	1.7193357110028467e-91
PIK3CD	0.5306435823440552	1.7193357110028467e-91
PIK3CD-AS2	1.0289040803909302	3.7873919865151204e-91
CLSTN1	6.043835639953613	1.1272630767302691e-90
CTNNBIP1	1.4665242433547974	7.217095388332354e-90
AL357140.1	3.633641004562378	1.411028669428373e-89
LZIC	0.67608243227005	1.7152403964596496e-89
AL357140.2	3.035226345062256	1.2826026311382058e-87
NMNAT1	8.218064308166504	1.3875022758676646e-87
RBP7	3.30741286277771	3.3937405525235342e-87
UBE4B	1.084909200668335	2.2967438209910303e-86
KIF1B	0.646847128868103	2.7639794307078645e-86
AL139424.3	0.827950656414032	5.954727006593133e-86
AL139424.2	0.6355597376823425	8.162298815546459e-86
PGD	1.8846477270126343	1.0021291906280474e-85
CENPS	2.3135154247283936	2.0736866430834977e-85
CORT	0.5214235782623291	8.266563407040869e-85
DFFA	2.299097776412964	9.25029154151282e-85
AL354956.1	0.948205292224884	1.0467386484251364e-84
PEX14	5.794980525970459	1.9357708810554644e-84
AL139423.2	0.5666274428367615	3.0450362444676897e-84
CASZ1	0.6151858568191528	7.231817196156554e-84
AL139423.1	1.8369148969650269	7.763649225831599e-84
TARDBP	0.562286376953125	2.3278780459770316e-83
AL109811.2	0.8228724598884583	6.572216137326625e-83
SRM	3.98606538772583	9.797134563323733e-83
EXOSC10	3.257613182067871	1.3309283686572548e-82
AL109811.1	10.185481071472168	1.357187137360525e-82
EXOSC10-AS1	1.5224945545196533	1.5790586237673352e-82
MTOR	1.2083996534347534	4.974073411131738e-82
MTOR-AS1	6.128586292266846	3.366085605064768e-81
ANGPTL7	0.9256633520126343	5.734148080952411e-81
UBIAD1	0.7052384614944458	5.153057646665418e-80
AL031291.1	1.7734487056732178	9.371149999479939e-80
DISP3	3.8950254917144775	2.441041890202539e-79
AL031731.1	0.5685360431671143	3.477717542693767e-79
FBXO2	0.6052312850952148	6.02445422436095e-79
FBXO44	1.8833380937576294	7.416194882277075e-79
FBXO6	2.125173807144165	7.416194882277075e-79
MAD2L2	1.6292932033538818	1.204120917608251e-77
DRAXIN	2.8948278427124023	3.8830241644732315e-77
AGTRAP	1.97002112865448	2.0755113490117496e-76
C1orf167	1.1708787679672241	7.802922386513514e-75
MTHFR	1.409167766571045	1.87622636681981e-74
CLCN6	3.285142421722412	4.1145904176845695e-74
AL021155.5	2.2440619468688965	2.2024629044954794e-73
KIAA2013	1.7427852153778076	2.3402301261624937e-73
PLOD1	0.812401533126831	2.5413765781526777e-73
AL096840.2	4.842230796813965	1.0022045233926659e-72
MFN2	3.4102389812469482	1.1204320121426197e-72
MIIP	1.7111536264419556	1.9225478898380113e-72
TNFRSF8	2.571491003036499	2.8970027524675983e-72
TNFRSF1B	1.0325418710708618	3.8161775577136686e-72
VPS13D	1.6221797466278076	3.845841827025071e-72
LINC02766	1.5666991472244263	3.842405484450054e-71
DHRS3	1.309718370437622	1.9332095370867108e-70
AC254633.1	6.666226387023926	2.606794712984912e-70
LRRC38	1.5427725315093994	4.501594985332771e-70
PDPN	1.9975080490112305	1.10040075101843e-69
PRDM2	2.3217389583587646	1.4593762399111407e-69
KAZN	0.9023112058639526	3.463962860827002e-69
AL357873.1	9.546567916870117	5.632547254839786e-69
AL031293.1	0.4828568398952484	2.04032739867174e-68
TMEM51-AS1	3.157127857208252	2.62449226689177e-68
TMEM51	1.7912358045578003	6.813192412538718e-68
FHAD1	0.6107692718505859	1.469744530515209e-67
AL031283.2	7.255438804626465	1.4538918333594153e-66
AL031283.1	0.8335602283477783	1.5091585798152965e-66
EFHD2	1.295469880104065	2.3252113509554581e-66
CTRC	0.7739155888557434	3.7923202067011805e-66
CELA2A	0.5572119355201721	1.614801157656139e-65
CASP9	1.4846158027648926	3.863877688724732e-65
DNAJC16	0.7486246228218079	4.4834214772784195e-65
AGMAT	7.140409469604492	7.269674099585058e-65
AL121992.1	1.7149213552474976	8.122221799041092e-65
DDI2	2.586466073989868	4.197748153211591e-64
PLEKHM2	0.5957121253013611	1.9798803341324228e-63
AL450998.3	7.163806915283203	2.7950236691595954e-63
SLC25A34	0.45330867171287537	4.781784932018545e-63
SLC25A34-AS1	0.6228650808334351	8.938742388479364e-63
FBLIM1	1.0789674520492554	1.3862915994779067e-62
UQCRHL	0.9011855125427246	4.728360213212286e-62
AL450998.2	3.470947027206421	4.982839504678031e-62
SPEN	3.105898380279541	1.4190987074503692e-61
ZBTB17	1.662948489189148	2.144808053566313e-61
SRARP	0.5335066914558411	2.303617459759672e-61
HSPB7	1.5993238687515259	3.211717623872056e-61
CLCNKA	0.47017160058021545	3.344480765037941e-61
CLCNKB	1.9486198425292969	8.480808361679813e-61
FAM131C	0.8873077630996704	1.2511471399024828e-59
EPHA2	0.6737838983535767	1.6652388155965348e-59
AL451042.2	1.554153561592102	1.8235325901171108e-59
AL451042.1	0.48741620779037476	5.772754450450232e-59
ARHGEF19	1.029378890991211	6.377296410431643e-59
AL109627.1	0.8603676557540894	1.0560973934020856e-58
CPLANE2	1.4304065704345703	1.7430182952825225e-58
FBXO42	2.6459028720855713	4.911301598814683e-58
SZRD1	2.5163114070892334	5.6238805081825836e-58
SPATA21	1.3686624765396118	8.449172599304081e-58
NECAP2	0.9235408902168274	1.2895533076547526e-57
LINC01772	1.2408689260482788	2.587427920473582e-57
AL137802.2	2.9710752964019775	2.9267190173356197e-57
LINC01783	3.164619207382202	2.532394024815976e-56
NBPF1	0.5919317603111267	4.441170433683218e-56
CROCC	4.409549713134766	1.0011707961606688e-55
BX284668.2	0.4985383450984955	1.4733485347870113e-55
BX284668.5	4.3548903465271	3.80395668125076e-55
BX284668.6	0.8390094637870789	4.780912902971552e-55
MFAP2	0.6152220964431763	2.5976207483305897e-54
ATP13A2	1.169475793838501	7.658477370051014e-54
SDHB	1.7459074258804321	8.579282027783635e-54
PADI2	0.9796624779701233	1.0703486743438478e-53
LINC02783	0.5548680424690247	1.144786175649553e-53
AL590644.1	2.159229040145874	2.9248885524090866e-53
PADI1	2.1595258712768555	4.470922605721431e-53
PADI3	1.361926794052124	7.034548356156243e-53
RCC2-AS1	3.4801599979400635	1.1891993761671544e-52
RCC2	0.8246364593505859	2.6507633509212223e-52
ARHGEF10L	4.336624622344971	3.277098210195935e-52
IGSF21	9.640118598937988	7.008261437484715e-52
KLHDC7A	2.7291855812072754	2.436374688410375e-51
PAX7	10.082097053527832	4.24606907032467e-51
ALDH4A1	1.0722155570983887	7.037542942972292e-51
IFFO2	0.6753123998641968	7.290035903309771e-51
AL137127.1	0.7711802124977112	1.1177991628787131e-50
UBR4	0.5538182854652405	1.440093931657794e-50
EMC1-AS1	0.4242071509361267	1.6875968051930988e-50
EMC1	1.6065022945404053	2.885068414345312e-50
MRTO4	0.6292534470558167	2.998647938721082e-50
AKR7A3	2.897758960723877	5.156122076830993e-50
AKR7A2	1.8022351264953613	7.723266106422275e-50
SLC66A1	0.5256542563438416	1.1337044322689274e-49
CAPZB	0.6008009910583496	1.7270039895305184e-49
MICOS10	1.2383192777633667	3.4960762156073965e-49
NBL1	2.551542043685913	3.57974904312837e-49
TMCO4	0.5053120851516724	1.0254032392155006e-48
OTUD3	10.116009712219238	2.0294525479130293e-48
PLA2G2A	0.38035261631011963	8.143534185609548e-48
PLA2G5	2.3411617279052734	9.824789715709845e-48
PLA2G2F	1.064785361289978	9.83270171408149e-48
UBXN10-AS1	0.7121344804763794	2.990417127121326e-47
UBXN10	6.052522659301758	3.1069396335667916e-47
LINC01141	9.470808029174805	4.3777048998211305e-47
CAMK2N1	1.9171690940856934	6.909375274696841e-47
MUL1	1.650963306427002	9.789498980964976e-47
FAM43B	1.46236252784729	1.4947822647769755e-46
CDA	0.6834762096405029	1.714245817352554e-46
PINK1	2.8710367679595947	2.9540245536205405e-46
PINK1-AS	0.8187519311904907	2.969851791082783e-46
DDOST	0.4584938883781433	3.1765525636077016e-46
KIF17	2.3255863189697266	3.4096874346861753e-46
SH2D5	1.8745313882827759	3.767066742671816e-46
HP1BP3	4.224139213562012	5.181644126937136e-46
EIF4G3	2.5006771087646484	5.336301703173018e-46
AL031005.2	1.073384165763855	9.162949869890928e-46
ECE1	0.38538843393325806	1.8735245341869097e-45
AL031728.1	4.15401029586792	2.2486122833001957e-45
NBPF3	0.9510079026222229	2.2939089318566363e-45
ALPL	3.276526689529419	2.671050613909267e-45
RAP1GAP	0.535949170589447	3.3408476918142346e-45
USP48	6.568727493286133	4.876752698618071e-45
LDLRAD2	1.6597567796707153	1.2500888435133565e-44
HSPG2	1.8110212087631226	2.725306247328173e-44
LINC01635	0.417345255613327	6.977670786138929e-44
LINC00339	0.7437459826469421	2.251586421688136e-43
CDC42	2.892210006713867	2.9054610110040094e-43
CDC42-AS1	1.0631732940673828	4.481814664040677e-43
CDC42-IT1	6.658294200897217	9.996130189593691e-43
WNT4	1.5785540342330933	1.2615269249382506e-42
AL445253.1	1.3904898166656494	1.6172920643120203e-42
ZBTB40	6.709836959838867	2.800806203308999e-42
ZBTB40-IT1	0.6407409906387329	4.6473021136481105e-42
EPHA8	9.471244812011719	5.2764406391267765e-42
C1QA	0.9031100869178772	7.363051747108333e-42
C1QC	1.6485151052474976	1.3919984388171514e-41
C1QB	1.2830820083618164	2.1236178309221877e-41
EPHB2	2.679536819458008	1.1146876269836367e-40
TEX46	0.4508908689022064	1.5868140629502558e-40
KDM1A	0.42328447103500366	2.103781865330996e-40
LUZP1	1.816662311553955	2.5560102606065377e-40
LINC01355	4.275961399078369	4.157183930680872e-40
HNRNPR	2.3040027618408203	6.6815909382199686e-40
ZNF436	5.974935054779053	1.9652999127941985e-39
ZNF436-AS1	5.166117191314697	2.944891612108212e-39
AL109936.2	2.4909729957580566	3.093333850992236e-39
TCEA3	0.4669523537158966	3.196026741293643e-39
ASAP3	1.982674241065979	3.402675093105397e-39
E2F2	1.805118203163147	3.9094203645762006e-39
AL021154.1	0.5365369319915771	4.675617151273198e-39
ID3	8.618195533752441	2.1097411100224275e-38
AL450043.1	0.6190611124038696	3.57022053752921e-38
MDS2	2.0473508834838867	4.508886408324445e-38
RPL11	4.656163692474365	4.749331744641066e-38
ELOA-AS1	2.651162624359131	5.348626741181197e-38
ELOA	0.7349016070365906	6.153784222264097e-38
PITHD1	0.9556952118873596	8.535523032011772e-38
LYPLA2	0.5335494875907898	1.0048672025517885e-37
GALE	1.30349600315094	1.4008073145909812e-37
HMGCL	3.8497862815856934	1.497632981181776e-37
FUCA1	1.0408096313476562	1.599698019141955e-37
CNR2	0.7770674824714661	1.775845339866267e-37
PNRC2	1.129523754119873	1.7906114436955605e-37
SRSF10	3.0230307579040527	1.9696193602530118e-37
MYOM3	0.7499992847442627	2.557527187192897e-37
IL22RA1	7.615544319152832	3.6142805471075694e-37
IFNLR1	2.7021772861480713	5.358325599979973e-37
LINC02800	0.6127546429634094	6.823310665445627e-37
AL138902.1	2.3919425010681152	7.02141545425234e-37
GRHL3	4.267871379852295	7.203389372812493e-37
STPG1	1.569207787513733	8.615361839916331e-37
NIPAL3	1.338026762008667	1.2304535947297346e-36
RCAN3AS	1.8716894388198853	2.6882284191361208e-36
RCAN3	2.600090980529785	3.891417684589554e-36
NCMAP-DT	0.9791752099990845	5.35387739196993e-36
NCMAP	2.15946626663208	6.119439648125231e-36
SRRM1	2.438771963119507	8.895788988791283e-36
CLIC4	2.8848884105682373	1.6860289502990105e-35
RUNX3	5.185065746307373	3.793517385512651e-35
AL031432.1	4.6853532791137695	4.176159832518199e-35
SYF2	4.181604385375977	5.390277935707249e-35
AL031432.4	0.9490955471992493	6.956518963942053e-35
AL031432.5	1.648682713508606	7.09006979143492e-35
RSRP1	0.38003724813461304	1.1273418210373476e-34
AL031432.3	2.4169092178344727	2.17145131057624e-34
RHD	2.425909996032715	3.501452600391625e-34
TMEM50A	0.38697007298469543	4.26474798207966e-34
RHCE	0.5656042695045471	1.0560672854346134e-33
MACO1	4.195055961608887	3.1322560002740636e-33
LDLRAP1	0.6218067407608032	5.327852473866686e-33
AL606491.1	0.5722944736480713	6.074658027947332e-33
MAN1C1	0.3273334801197052	6.1181514333414735e-33
AL031280.1	2.9190869331359863	6.228263312531749e-33
SELENON	8.883711814880371	6.835989879351784e-33
AL020996.1	1.822899341583252	7.286074328847899e-33
MTFR1L	2.1890528202056885	5.363137039411003e-32
AUNIP	1.1066945791244507	6.268569048097987e-32
AL033528.2	1.4251697063446045	7.826495259530359e-32
PAQR7	0.3313545882701874	2.5538100085432644e-31
STMN1	3.7061853408813477	3.137064158717126e-31
PAFAH2	0.4514240026473999	4.227582701758201e-31
EXTL1	0.5699989795684814	4.426476633762484e-31
SLC30A2	0.6889526844024658	4.564589499819485e-31
TRIM63	1.7558138370513916	1.2213751934329647e-30
PDIK1L	1.7275909185409546	1.7225729980920572e-30
FAM110D	0.5025897026062012	5.8666615693012515e-30
C1orf232	2.1192002296447754	8.102512777959073e-30
AL391650.1	0.5712368488311768	8.233478006682429e-30
ZNF593	2.0044941902160645	8.545111655384439e-30
CNKSR1	0.35449373722076416	9.522889392105e-30
CATSPER4	2.8989083766937256	1.1316613590879737e-29
CEP85	2.7196340560913086	1.1477756571978605e-29
SH3BGRL3	3.5831515789031982	1.227881692288326e-29
UBXN11	2.934283494949341	1.8147223740600675e-29
CD52	0.47600996494293213	2.059891212913109e-29
CRYBG2	1.5532712936401367	2.3092893465644597e-29
LIN28A	3.125962972640991	2.8845207843290237e-29
DHDDS	0.5292305946350098	3.639322501219501e-29
HMGN2	1.7457269430160522	4.2577210377271747e-29
RPS6KA1	2.5419235229492188	4.3232516557960835e-29
AL512408.1	1.2906697988510132	5.713329567808807e-29
ARID1A	1.040879726409912	1.6642530925499904e-28
PIGV	0.9098101258277893	2.7226804602732726e-28
ZDHHC18	4.5654683113098145	6.098434418898017e-28
SFN	4.473809719085693	6.453237543680255e-28
GPN2	1.5214003324508667	8.579902013411214e-28
GPATCH3	1.1475576162338257	8.850929619377246e-28
NUDC	1.6685904264450073	1.399727802298899e-27
KDF1	1.7319624423980713	1.6747903943545468e-27
TRNP1	0.5823680758476257	1.953524166258874e-27
TENT5B	0.9849478006362915	3.034525435922391e-27
SLC9A1	3.0325281620025635	3.253970224625786e-27
WDTC1	3.1693146228790283	8.617801479430671e-27
TMEM222	1.4255000352859497	8.965796372398886e-27
SYTL1	2.009679079055786	1.1348816797391044e-26
MAP3K6	0.6184831261634827	1.746060721251932e-26
FCN3	1.7645599842071533	2.2360980597165132e-26
CD164L2	2.541714906692505	3.2925522709371196e-26
GPR3	0.6404276490211487	3.410909324568074e-26
WASF2	8.477850914001465	3.671109850140895e-26
AHDC1	2.52848482131958	3.772858595339268e-26
FGR	0.6790639162063599	4.8835114841134363e-26
LINC02574	0.5814733505249023	8.19173054905556e-26
IFI6	4.5197978019714355	9.867121409878078e-26
AL020997.5	1.4232850074768066	1.0018724891914412e-25
FAM76A	1.6967377662658691	1.0458746891597189e-25
STX12	2.707488536834717	1.5039838228592434e-25
AL020997.2	0.338910847902298	2.6230317737256093e-25
AL020997.3	0.27256661653518677	2.646356666413023e-25
AL020997.4	0.2949730455875397	2.737597180906409e-25
PPP1R8	5.48482084274292	2.8441510254031736e-25
THEMIS2	1.3159316778182983	3.3374629635575754e-25
RPA2	1.9648759365081787	3.842468055197792e-25
SMPDL3B	2.9703989028930664	4.884336452685132e-25
XKR8	2.591904640197754	6.459487522201192e-25
EYA3	0.6295987963676453	6.79431753529414e-25
PTAFR	0.32957854866981506	7.88890204435599e-25
DNAJC8	0.6507929563522339	8.146387615378421e-25
ATP5IF1	7.353867530822754	9.658290233897891e-25
AL353622.1	0.5586273670196533	1.000498589315248e-24
AL353622.2	2.043694019317627	1.010421933743616e-24
SESN2	1.997717261314392	1.1874988246354572e-24
MED18	1.183944821357727	2.0087093737389977e-24
PHACTR4	1.1342151165008545	2.1004142476303187e-24
RCC1	0.7166756987571716	2.4927462512298502e-24
SNHG3	0.3038034737110138	3.5032828936690185e-24
TRNAU1AP	0.5966570377349854	5.309964088126649e-24
SNHG12	1.2783485651016235	7.013698774537158e-24
TAF12	8.145247459411621	9.382523738212626e-24
RAB42	1.6704028844833374	1.1123624637203505e-23
LINC01715	1.6715317964553833	1.2142714357907798e-23
AL360012.1	2.2501626014709473	1.2505467777956366e-23
GMEB1	1.7947869300842285	1.3844804394560713e-23
YTHDF2	2.1757004261016846	1.4864940184530993e-23
OPRD1	0.2847445607185364	1.6648111470913226e-23
EPB41	1.3958044052124023	2.430492734923173e-23
TMEM200B	0.992293655872345	2.673384557057008e-23
SRSF4	1.9442803859710693	2.827928665642324e-23
MECR	0.858657717704773	2.9955154014939083e-23
PTPRU	0.31816571950912476	3.3610613242553085e-23
MATN1	1.1791523694992065	3.598224056099118e-23
MATN1-AS1	0.7525983452796936	4.882024436639815e-23
AL137857.1	1.9849224090576172	6.2544110104135e-23
LAPTM5	0.9460579752922058	8.0312032154253e-23
LINC01778	1.2298322916030884	8.271689372723855e-23
SDC3	0.5342689752578735	1.0370613487466022e-22
PUM1	0.4374147951602936	1.3492068183501144e-22
NKAIN1	3.174511432647705	1.4234007020774448e-22
SNRNP40	5.0150041580200195	1.746593704411506e-22
ZCCHC17	5.373002052307129	1.8137775501258065e-22
FABP3	0.8559621572494507	2.048965421266037e-22
SERINC2	1.9319747686386108	2.0675754571507922e-22
LINC01226	0.5603131055831909	2.223626560295747e-22
TINAGL1	0.946668267250061	2.252086312806475e-22
PEF1	0.42191827297210693	2.625089395786627e-22
AC114488.2	2.1156070232391357	3.260834733712261e-22
AC114488.3	0.33271723985671997	6.380978027423289e-22
COL16A1	1.3554408550262451	7.164947478435872e-22
ADGRB2	0.41839101910591125	7.803031395272661e-22
SPOCD1	1.2016100883483887	1.0475024351239747e-21
AL354919.1	1.2104394435882568	1.4253416238997227e-21
AL136115.2	1.4662715196609497	1.475298718444793e-21
PTP4A2	1.0749919414520264	1.8531316511135364e-21
KHDRBS1	1.715203881263733	2.3982103370424877e-21
AL445248.1	1.4376749992370605	2.404756935478744e-21
TMEM39B	1.444550633430481	2.4958855310041746e-21
KPNA6	1.323950171470642	3.325022229645757e-21
AL049795.2	0.42610010504722595	3.3296494594598708e-21
TXLNA	2.195064067840576	3.601891849557299e-21
CCDC28B	1.424716830253601	4.6628151445827135e-21
AL049795.1	0.6024051308631897	4.7989078969130176e-21
IQCC	2.865597724914551	1.3618733974406887e-20
TMEM234	0.785843014717102	1.7818650237263646e-20
EIF3I	1.009289264678955	1.860898655255441e-20
FAM167B	5.089425086975098	1.9422143234154814e-20
LCK	4.3356828689575195	2.1041589148323563e-20
HDAC1	1.0808953046798706	2.2287804182417302e-20
MARCKSL1	0.5084389448165894	2.5678962965654895e-20
TSSK3	0.9406751990318298	2.836297430115921e-20
FAM229A	1.9868451356887817	3.0387533413402554e-20
BSDC1	3.2764012813568115	3.1258863063056476e-20
ZBTB8B	0.5135161280632019	3.397466909954053e-20
ZBTB8A	1.0323662757873535	4.036223997968442e-20
ZBTB8OS	1.7637380361557007	4.7193457884424363e-20
RBBP4	4.295438766479492	6.00383534072205e-20
SYNC	0.4160080850124359	7.408156528372171e-20
AC114489.1	0.4973693788051605	8.588846876026234e-20
KIAA1522	3.721317768096924	1.0540763756901154e-19
YARS	0.97846919298172	1.1511073783134044e-19
S100PBP	2.3289785385131836	1.197526069833446e-19
FNDC5	0.4931069612503052	1.3274158764913098e-19
