log2FoldChange	padj
SYF2	0.9109548330307007	0.0
AL031432.4	1.910622477531433	0.0
AL031432.5	1.0981507301330566	0.0
RSRP1	1.781494140625	0.0
AL031432.3	0.9504122734069824	0.0
RHD	1.4101011753082275	0.0
TMEM50A	1.543742060661316	0.0
RHCE	1.051038384437561	0.0
MACO1	1.051279902458191	0.0
LDLRAP1	0.8114297389984131	0.0
AL606491.1	1.5895975828170776	0.0
MAN1C1	1.1259551048278809	0.0
AL031280.1	0.8455426692962646	0.0
SELENON	1.1447553634643555	0.0
AL020996.1	1.2244815826416016	0.0
MTFR1L	0.9812988042831421	0.0
AUNIP	0.8570653796195984	0.0
AL033528.2	1.8922107219696045	0.0
PAQR7	1.3612695932388306	0.0
STMN1	0.9209716320037842	0.0
PAFAH2	0.9161729216575623	0.0
EXTL1	0.4386216402053833	0.0
SLC30A2	1.8507944345474243	0.0
TRIM63	1.0287033319473267	0.0
PDIK1L	0.776820719242096	0.0
FAM110D	0.8883398175239563	0.0
C1orf232	0.8957158923149109	0.0
AL391650.1	0.8955113887786865	0.0
ZNF593	1.7769968509674072	0.0
CNKSR1	0.5263290405273438	0.0
CATSPER4	0.6811761856079102	0.0
CEP85	1.0626674890518188	0.0
SH3BGRL3	1.960984230041504	0.0
UBXN11	0.4011659622192383	0.0
CD52	0.5630355477333069	0.0
CRYBG2	0.5714307427406311	0.0
LIN28A	1.391140103340149	0.0
DHDDS	0.592370331287384	0.0
HMGN2	1.691347599029541	0.0
RPS6KA1	0.8285953402519226	0.0
AL512408.1	0.89974045753479	0.0
ARID1A	0.4793977439403534	0.0
PIGV	1.0026322603225708	0.0
ZDHHC18	0.906606912612915	0.0
SFN	0.7332955002784729	0.0
GPN2	0.9202854037284851	0.0
GPATCH3	0.7815645337104797	0.0
NUDC	0.8147957921028137	0.0
KDF1	1.2323602437973022	0.0
TRNP1	0.843087911605835	0.0
TENT5B	0.5052973031997681	0.0
SLC9A1	0.9883761405944824	0.0
WDTC1	0.6669543981552124	0.0
TMEM222	1.1655229330062866	0.0
SYTL1	2.0014240741729736	0.0
MAP3K6	0.8256243467330933	0.0
FCN3	1.5499749183654785	0.0
CD164L2	0.9569224119186401	0.0
GPR3	0.8768855929374695	0.0
WASF2	0.45153284072875977	0.0
AHDC1	0.6897205710411072	0.0
FGR	0.9430035352706909	0.0
LINC02574	0.4534471333026886	0.0
IFI6	0.815258264541626	0.0
AL020997.5	1.5350065231323242	0.0
FAM76A	0.9331192970275879	0.0
STX12	0.7975505590438843	0.0
AL020997.2	1.6119879484176636	0.0
AL020997.3	0.6863541603088379	0.0
AL020997.4	0.9745440483093262	0.0
PPP1R8	0.9749559760093689	0.0
THEMIS2	0.6786370277404785	0.0
RPA2	1.1028026342391968	0.0
SMPDL3B	1.0191900730133057	0.0
XKR8	0.9432367086410522	0.0
EYA3	0.853601336479187	0.0
PTAFR	0.8965843915939331	0.0
DNAJC8	0.9772377014160156	0.0
ATP5IF1	0.5250845551490784	0.0
AL353622.1	0.5272706747055054	0.0
AL353622.2	1.829002857208252	0.0
SESN2	1.246310830116272	0.0
MED18	0.9852938055992126	0.0
PHACTR4	0.8534090518951416	0.0
RCC1	1.0932060480117798	0.0
SNHG3	0.8520383834838867	0.0
TRNAU1AP	0.45926588773727417	0.0
SNHG12	0.3907374143600464	0.0
TAF12	0.7756582498550415	0.0
RAB42	0.7078930139541626	0.0
LINC01715	0.9098259210586548	0.0
AL360012.1	0.8623480796813965	0.0
GMEB1	0.5353797078132629	0.0
YTHDF2	1.0656949281692505	0.0
OPRD1	0.776985764503479	0.0
EPB41	0.5628714561462402	0.0
TMEM200B	0.6052401661872864	0.0
SRSF4	2.0941758155822754	0.0
MECR	2.0774691104888916	0.0
PTPRU	0.7558939456939697	0.0
MATN1	1.0293588638305664	0.0
MATN1-AS1	1.0996941328048706	0.0
AL137857.1	0.6068503856658936	0.0
LAPTM5	0.8211020827293396	0.0
LINC01778	1.4808681011199951	0.0
SDC3	0.5368281006813049	0.0
PUM1	1.4696651697158813	0.0
NKAIN1	0.8959030508995056	0.0
SNRNP40	0.8150971531867981	0.0
ZCCHC17	0.9019303321838379	0.0
FABP3	0.6603775024414062	0.0
SERINC2	1.1241025924682617	0.0
LINC01226	0.6693677306175232	0.0
TINAGL1	0.6844314336776733	0.0
PEF1	0.8104139566421509	0.0
AC114488.2	0.9919034838676453	0.0
AC114488.3	0.4771863520145416	0.0
COL16A1	0.4475131332874298	0.0
ADGRB2	0.9001850485801697	0.0
SPOCD1	0.7039430141448975	0.0
AL354919.1	0.6295998096466064	0.0
AL136115.2	0.9401223659515381	0.0
PTP4A2	0.899098813533783	0.0
KHDRBS1	0.551580548286438	0.0
AL445248.1	0.9551916718482971	0.0
TMEM39B	1.5986621379852295	0.0
KPNA6	1.4345036745071411	0.0
AL049795.2	1.1320805549621582	0.0
TXLNA	0.7101244330406189	0.0
CCDC28B	0.7731662392616272	0.0
AL049795.1	0.7542945742607117	0.0
IQCC	1.7085309028625488	0.0
TMEM234	1.0209558010101318	0.0
EIF3I	0.7025601267814636	0.0
FAM167B	0.961560070514679	0.0
LCK	1.341434121131897	0.0
HDAC1	1.6236953735351562	0.0
MARCKSL1	0.6438822746276855	0.0
TSSK3	0.491006076335907	0.0
FAM229A	0.41236406564712524	0.0
BSDC1	0.9183330535888672	0.0
ZBTB8B	0.6642723083496094	0.0
ZBTB8A	0.8407341837882996	0.0
ZBTB8OS	0.8813267946243286	0.0
RBBP4	0.934592604637146	0.0
SYNC	0.5128833651542664	0.0
AC114489.1	1.0586360692977905	0.0
KIAA1522	0.6690479516983032	0.0
YARS	0.9167270064353943	0.0
S100PBP	1.6714723110198975	0.0
FNDC5	1.102148413658142	0.0
HPCA	1.7060604095458984	0.0
TMEM54	0.4898415803909302	7.82004750227356e-309
AL031602.2	0.8826762437820435	2.5223026803890004e-308
RNF19B	1.4172316789627075	3.864527136775471e-305
AK2	0.4191766381263733	2.948717747195022e-301
AZIN2	0.8919835686683655	9.944534481354177e-301
TRIM62	0.661241352558136	3.8429351172274424e-300
AL662907.3	1.652079701423645	5.5182048926962646e-300
ZNF362	0.672645628452301	7.460241018614737e-300
PHC2	0.6669986844062805	4.907139414799183e-299
ZSCAN20	0.5638403296470642	1.9718950322413348e-298
CSMD2	0.4016776978969574	2.145740554962592e-297
SMIM12	0.595815122127533	2.7202740089956456e-297
GJB5	0.3962208032608032	1.8012855233046376e-296
GJB4	1.0364726781845093	2.0601812257287082e-296
AL121988.1	0.4249376356601715	1.2138271016559752e-295
GJB3	0.8990887999534607	5.943160459904e-294
GJA4	0.5444221496582031	9.530253577020759e-294
DLGAP3	0.9785483479499817	1.1568027904464097e-293
TMEM35B	0.3967205286026001	1.6750375767732573e-293
ZMYM6	1.3913240432739258	9.598554887170604e-293
ZMYM1	0.5643865466117859	1.1204048312473977e-292
AL590434.1	0.5916035175323486	2.3812059133041674e-292
SFPQ	0.5898540019989014	7.227899327031059e-292
ZMYM4	0.7801787257194519	6.039468894457192e-289
ZMYM4-AS1	0.3974537253379822	6.348503119737712e-288
KIAA0319L	1.0696985721588135	3.0846485414677703e-286
NCDN	0.9235958456993103	2.2733389955477157e-285
AC004865.2	1.0689096450805664	3.385210346572191e-285
TFAP2E	0.5334847569465637	1.873750531486528e-283
PSMB2	0.7269006967544556	1.8573134622896484e-282
C1orf216	0.4383004307746887	2.4221893172867063e-282
CLSPN	0.9053044319152832	4.532314146488801e-282
AGO4	0.9015990495681763	3.9317216655356245e-281
AGO1	0.49340084195137024	1.6062608003591738e-279
AL139286.3	1.0300203561782837	2.9790070245966944e-278
AL139286.2	0.8395187258720398	4.3834110210554953e-277
AGO3	0.39809080958366394	3.347871739209185e-276
TEKT2	1.6056369543075562	6.035983757731433e-276
ADPRHL2	0.47757992148399353	1.699825965946153e-275
COL8A2	0.7636637091636658	6.5595538412951e-274
TRAPPC3	0.6181848049163818	7.111929562972776e-273
MAP7D1	0.9027286767959595	2.9115940853992554e-272
THRAP3	1.0263067483901978	1.3629080736232846e-271
SH3D21	0.5977048873901367	1.641874994279961e-270
EVA1B	0.6960492134094238	4.629769970567101e-270
AL591845.1	1.0220533609390259	1.1672543154452072e-268
STK40	0.2822846472263336	1.1710535906744098e-268
LSM10	0.6929119229316711	5.03029979201658e-268
OSCP1	0.34362396597862244	5.943180999166387e-268
MRPS15	1.4362304210662842	2.478498260385264e-267
CSF3R	0.6895017027854919	2.848540177391714e-267
GRIK3	1.0536987781524658	9.38636660966109e-267
AL031430.1	0.6709540486335754	1.724980277009649e-266
AL353604.1	0.667517364025116	3.1232938895040265e-266
LINC01137	0.810179591178894	7.13783048401693e-266
ZC3H12A	1.07110595703125	7.238448891870707e-265
MEAF6	1.1521520614624023	1.5967271464809477e-264
SNIP1	1.0856095552444458	5.245737989517414e-264
DNALI1	0.7821972966194153	8.049332109730671e-263
GNL2	1.3595492839813232	9.093731985498722e-263
RSPO1	1.2519925832748413	3.1295205083993323e-261
C1orf109	1.0490643978118896	4.26049772859217e-259
CDCA8	0.6580618023872375	1.427863404708433e-258
MANEAL	0.8479363918304443	2.0601688671200742e-258
YRDC	0.6189391613006592	1.0272818229085767e-257
C1orf122	0.4751502275466919	6.600300957116606e-257
MTF1	0.5977910161018372	3.7075782027432303e-255
AL929472.2	0.6502947807312012	9.235953651490513e-254
INPP5B	0.4202973246574402	1.4886103689735536e-253
SF3A3	1.2139769792556763	3.180101693532986e-253
FHL3	1.3340167999267578	5.795769321064514e-253
UTP11	0.6108748912811279	8.73654832286828e-252
POU3F1	0.6891511082649231	3.066767918276727e-251
MIR3659HG	0.7756154537200928	4.4654995744847984e-251
RRAGC	0.6629574298858643	6.114198742369377e-250
AL139260.1	0.4824519753456116	6.37972537882613e-250
MYCBP	1.4878238439559937	1.4580763495996046e-249
GJA9	0.7572997212409973	1.2908037252278353e-246
RHBDL2	1.4079359769821167	2.9964388052893596e-246
AKIRIN1	0.6930580735206604	3.650479800559994e-246
NDUFS5	0.6565353274345398	1.7319775050771598e-245
MACF1	0.4695662260055542	8.352822932203268e-244
AL356055.1	1.0495944023132324	4.820028295650779e-243
AL442071.2	0.5299885272979736	6.885675803732181e-243
BMP8A	0.522369384765625	4.562238077587106e-242
PABPC4	0.7851163744926453	1.0556875108690954e-241
PABPC4-AS1	0.8919886350631714	1.1310485317103644e-241
HEYL	0.7096059322357178	3.5027592373892915e-240
PPIE	0.9300907850265503	2.2319641449336943e-239
BMP8B	0.3298669159412384	4.183226150781491e-238
OXCT2	0.8941842913627625	6.725053120142598e-238
AL033527.4	0.48337769508361816	1.1591922207093894e-237
LINC02811	0.7721418142318726	1.3320799439518708e-237
TRIT1	1.0458441972732544	3.7973875721262887e-237
MYCL	0.4945859909057617	8.557014741388428e-237
MFSD2A	0.9790511131286621	1.0549115638509995e-236
CAP1	1.3364497423171997	8.811517955591385e-236
PPT1	0.8550960421562195	1.886483341024603e-235
RLF	0.6017159223556519	3.909795726632195e-235
AL050341.2	0.6129844784736633	2.332317033844497e-233
ZMPSTE24	0.5538038611412048	5.16382257903155e-233
COL9A2	0.5329101085662842	6.987382962696933e-233
SMAP2	1.166808843612671	2.6482812048775255e-229
AL031985.4	1.4487732648849487	5.519444317783865e-228
ZFP69B	0.9997513890266418	1.8017090716450354e-227
AL031985.3	0.8398707509040833	1.9926100449842758e-227
ZFP69	0.9649074077606201	1.0685137730283832e-225
AL603839.3	0.5094519853591919	3.1187655995551506e-225
EXO5	0.7719043493270874	3.2705524723611844e-225
ZNF684	0.6593329310417175	1.1599122007241904e-224
RIMS3	1.5922085046768188	1.1753582830238069e-224
AL031289.2	1.7940089702606201	1.9560358979434757e-224
NFYC-AS1	0.9815171957015991	5.2140365675855595e-223
NFYC	0.5764373540878296	1.313237037950203e-221
KCNQ4	0.6807390451431274	1.8623449777790804e-221
CITED4	0.5684624910354614	2.0208278532852362e-221
CTPS1	1.068489909172058	2.0524050460999685e-221
SLFNL1-AS1	1.5855952501296997	3.3573347504663136e-221
SLFNL1	1.217524766921997	3.665602812095018e-220
SCMH1	0.5919343829154968	6.6093961826841445e-220
FOXO6	3.268789768218994	2.443274011693113e-219
EDN2	2.3705875873565674	1.0555977097032733e-218
HIVEP3	0.895447313785553	1.1703697217472114e-216
FOXJ3	0.8825199604034424	2.3287369065785528e-216
RIMKLA	0.5333788990974426	1.1092174603547038e-215
ZMYND12	0.7618665099143982	3.196979532796866e-215
PPCS	2.405184268951416	6.845257679112507e-215
CCDC30	2.809307813644409	1.28164116169797e-214
PPIH	0.6091141104698181	4.791661346908512e-214
AC098484.4	0.5946750044822693	5.2108421950755385e-214
AC098484.2	0.6552622318267822	1.3267274342884215e-213
YBX1	0.6013233065605164	6.099274131145526e-213
CLDN19	0.6453140377998352	1.386228564810596e-212
P3H1	0.5461167097091675	2.85439826560418e-212
C1orf50	0.4249635934829712	4.758455188655752e-212
TMEM269	0.9145488739013672	7.530450159322973e-212
SVBP	0.654607892036438	1.3538877643533471e-210
ERMAP	0.5756044983863831	4.9349972617822204e-210
