log2FoldChange	padj
CAMK2N1	6.336030960083008	0.0
MUL1	2.35076904296875	0.0
FAM43B	1.324578046798706	0.0
CDA	0.7286261916160583	0.0
PINK1	4.617265701293945	0.0
PINK1-AS	1.8925236463546753	0.0
DDOST	2.167571544647217	3.373791308939469e-308
KIF17	7.005664825439453	3.7838187627540955e-308
SH2D5	2.961606502532959	4.158733132495441e-308
HP1BP3	0.4499054253101349	4.832534475582234e-308
EIF4G3	1.169420599937439	5.258721531501115e-306
AL031005.2	3.453730344772339	5.846724199967602e-305
ECE1	3.1732242107391357	7.686171103299877e-305
AL031728.1	1.6262667179107666	1.163959634196135e-304
NBPF3	1.5454201698303223	3.659070382889278e-303
ALPL	2.029240369796753	4.210428595365158e-303
RAP1GAP	1.7372316122055054	1.302136392605994e-301
USP48	2.405944585800171	6.706898919935901e-299
LDLRAD2	3.262995719909668	8.646292939245559e-298
HSPG2	1.8557175397872925	1.5665749235316608e-297
LINC01635	1.6795053482055664	1.946666106697375e-297
LINC00339	2.129063129425049	3.4366572429565624e-297
CDC42	2.929641008377075	4.440656367083211e-295
CDC42-AS1	1.7109872102737427	4.8332635921153284e-294
CDC42-IT1	3.2183823585510254	2.7450053379794486e-293
WNT4	1.1342250108718872	6.616435977483373e-293
AL445253.1	2.0719451904296875	2.0997760278761108e-292
ZBTB40	1.0251621007919312	3.908519288024002e-292
ZBTB40-IT1	2.1503779888153076	3.1544848838879037e-291
EPHA8	4.1093668937683105	1.834050227472011e-289
C1QA	1.4824596643447876	4.016951659331929e-289
C1QC	1.2735176086425781	1.192013668037711e-288
C1QB	3.418443202972412	2.175446008605702e-288
EPHB2	2.9179580211639404	2.8748779642149336e-288
TEX46	0.44159582257270813	3.471761491883045e-288
KDM1A	2.8250961303710938	5.214670630384219e-288
LUZP1	1.6192091703414917	9.547912176357946e-288
LINC01355	2.2041242122650146	3.4374953485621004e-287
HNRNPR	2.3297338485717773	2.0254830355834288e-286
ZNF436	1.7050762176513672	1.4156097734989916e-285
ZNF436-AS1	2.766451120376587	1.0062394119746466e-283
AL109936.2	3.762179136276245	1.486102370173365e-283
TCEA3	1.6031303405761719	1.6309761142509108e-283
ASAP3	2.6720876693725586	2.758414585125576e-281
E2F2	0.898195207118988	6.056771177158406e-281
AL021154.1	2.158747911453247	1.2123073234860667e-280
ID3	3.1696317195892334	3.2148834166858797e-280
AL450043.1	2.275496482849121	4.601958816925062e-280
MDS2	1.1042355298995972	3.239378201953153e-279
RPL11	2.283571243286133	4.1491759853761425e-278
ELOA-AS1	2.2616186141967773	6.113455881170593e-278
ELOA	2.906424045562744	1.2697704352547602e-277
PITHD1	1.315571904182434	3.2903596520392295e-276
LYPLA2	1.256577491760254	2.016303889295065e-275
GALE	1.7951834201812744	4.154693820132683e-275
HMGCL	1.7175729274749756	1.4442036765258733e-274
FUCA1	3.0137717723846436	3.7936549218731585e-274
CNR2	1.451801061630249	6.74419274064177e-274
PNRC2	5.0611395835876465	3.6040324010258565e-273
SRSF10	1.0667331218719482	5.0730064736288915e-273
MYOM3	0.6037589907646179	1.371723927968224e-270
IL22RA1	1.5879336595535278	1.550208182563126e-270
IFNLR1	0.67718106508255	2.008502057408085e-270
LINC02800	1.8309706449508667	3.6739883351192832e-270
AL138902.1	1.5268490314483643	1.3649542594094009e-268
GRHL3	1.4707119464874268	4.5158714085681756e-268
STPG1	0.8934596180915833	3.304637056554055e-267
NIPAL3	0.527388870716095	1.5000390206984145e-266
RCAN3AS	3.7312023639678955	2.246483026962691e-266
RCAN3	2.0233421325683594	3.160586106346724e-266
NCMAP-DT	3.9624266624450684	2.557512156268434e-265
NCMAP	1.677993893623352	7.15698203905991e-265
SRRM1	3.2197728157043457	1.2423179188149344e-264
CLIC4	1.6013622283935547	2.174743007960379e-264
RUNX3	1.3917322158813477	3.7123678093054454e-264
AL031432.1	0.6287328600883484	7.361446396950892e-264
SYF2	1.0581289529800415	1.5134126525037535e-263
AL031432.4	4.158467769622803	3.418400591015748e-263
AL031432.5	1.6442731618881226	4.522208529705728e-263
RSRP1	1.6802517175674438	1.8319870521235605e-261
AL031432.3	1.7695834636688232	4.665580422466777e-261
RHD	3.4059455394744873	3.616999471005289e-260
TMEM50A	2.3269870281219482	1.0955058657850753e-258
RHCE	2.0688207149505615	4.520629350598731e-258
MACO1	1.6361737251281738	6.804257691908755e-258
LDLRAP1	1.3527896404266357	1.759111625757504e-257
AL606491.1	2.043718099594116	1.4564182227428645e-256
MAN1C1	1.0232489109039307	2.6286340659017393e-256
AL031280.1	2.1173653602600098	4.022063047178391e-256
SELENON	2.8535141944885254	9.212741346549547e-256
AL020996.1	4.000536918640137	1.359969058411394e-255
MTFR1L	2.2615060806274414	3.5496108624569543e-255
AUNIP	2.557386636734009	1.2703698157552475e-254
AL033528.2	1.7650136947631836	1.7688241424055216e-254
PAQR7	0.2945745289325714	4.87749595738332e-254
STMN1	3.918071985244751	3.7387462289809794e-253
PAFAH2	3.431175470352173	6.621964150142213e-253
EXTL1	2.4689409732818604	2.6425381605662485e-252
SLC30A2	2.3275198936462402	3.41915253361957e-252
TRIM63	1.1881694793701172	5.7378658928923165e-251
PDIK1L	0.8493114113807678	6.672353976335077e-251
FAM110D	3.261512517929077	2.7026409887416632e-250
C1orf232	1.499440312385559	3.215529024062815e-249
AL391650.1	3.5609490871429443	7.175155421656975e-246
ZNF593	1.7712531089782715	2.113151813028613e-245
CNKSR1	1.2498236894607544	3.3275180838268273e-243
CATSPER4	0.9718706011772156	8.665814387397214e-243
CEP85	2.6851766109466553	8.995336441367335e-242
SH3BGRL3	1.8106052875518799	4.639572014947947e-241
UBXN11	0.7010695338249207	5.376111859006352e-241
CD52	0.6104140281677246	7.705257421495222e-241
CRYBG2	1.48455810546875	1.7936351614470373e-240
LIN28A	1.3985133171081543	1.990208900452801e-240
DHDDS	0.9234154224395752	4.213526387854611e-240
HMGN2	3.214951515197754	4.4763145213544284e-238
RPS6KA1	1.3882864713668823	1.0049454844985374e-236
AL512408.1	0.21679100394248962	2.1958552130512726e-236
ARID1A	1.3030654191970825	9.92332124700317e-236
PIGV	2.762706995010376	2.3961350749044958e-235
ZDHHC18	4.219473361968994	2.4156735414648884e-235
SFN	2.9758524894714355	3.456283552440006e-235
GPN2	2.3439130783081055	2.32719938444533e-233
GPATCH3	5.731647491455078	2.183770185937019e-232
NUDC	1.4570255279541016	4.241725061784237e-232
KDF1	3.942664861679077	1.147327993755451e-231
TRNP1	2.1956701278686523	1.810696983927638e-231
TENT5B	2.4363858699798584	1.9305777960845164e-231
SLC9A1	1.2826411724090576	5.27633727603041e-231
WDTC1	1.613303303718567	1.295954449825097e-230
TMEM222	1.9764971733093262	1.4375222841630642e-230
SYTL1	2.355874538421631	4.085680111238649e-230
MAP3K6	1.5883718729019165	6.302560775921664e-230
FCN3	2.4259865283966064	2.134061525274632e-229
CD164L2	1.5484062433242798	6.539732904400732e-228
GPR3	1.3853999376296997	1.2901777715061064e-227
WASF2	2.4939024448394775	2.7472135592374975e-225
AHDC1	1.9793095588684082	2.6429134880679693e-224
FGR	2.0479464530944824	4.8126077042043355e-224
LINC02574	1.9803545475006104	1.1792431196447671e-223
IFI6	2.7210686206817627	1.1093182259696668e-222
AL020997.5	1.1605268716812134	7.834087401279164e-222
FAM76A	2.51042103767395	1.1567857349089119e-221
STX12	3.5709264278411865	2.264684487095307e-220
AL020997.2	1.7633662223815918	2.4218652505132537e-220
AL020997.3	6.333558082580566	1.9225912977346593e-219
AL020997.4	1.648302674293518	2.861230601463509e-219
PPP1R8	0.6293632388114929	3.9257211405145e-219
THEMIS2	3.060546398162842	2.662884463577121e-218
RPA2	2.4598143100738525	5.803201477544575e-218
SMPDL3B	1.8370476961135864	9.339248304271275e-217
XKR8	2.3134241104125977	5.7995810885518815e-216
EYA3	2.2567379474639893	5.382312546820299e-214
PTAFR	0.6210916638374329	3.8223827437938395e-213
DNAJC8	1.4671801328659058	2.0717069628130067e-212
ATP5IF1	2.4988083839416504	2.8853728273461027e-212
AL353622.1	3.7684378623962402	5.820332595930827e-212
AL353622.2	1.9507883787155151	1.2515684791098509e-211
SESN2	0.8330041170120239	2.281753125064951e-210
MED18	3.5983593463897705	5.344475070890368e-210
PHACTR4	2.1004467010498047	1.535398517685e-209
RCC1	1.765779733657837	1.5590662704054328e-209
SNHG3	1.5302120447158813	7.483281071499296e-209
TRNAU1AP	1.3006445169448853	2.2398995493741703e-208
SNHG12	2.022021532058716	1.964998884653565e-207
TAF12	1.8901602029800415	2.8214755127127973e-207
RAB42	2.0938305854797363	1.6810416395821279e-205
LINC01715	1.1187074184417725	2.492243363335265e-205
AL360012.1	1.264620304107666	7.735306075902103e-205
GMEB1	4.954801082611084	1.1516820499478897e-204
YTHDF2	1.08097505569458	2.06862433026303e-204
OPRD1	2.280143976211548	2.580415008090623e-204
EPB41	5.551600456237793	9.65724312979901e-204
TMEM200B	1.244706630706787	1.3115909505638783e-203
SRSF4	2.0739359855651855	1.4607105235637502e-203
MECR	0.7874454259872437	1.9960613225075155e-203
PTPRU	1.6089521646499634	4.397081008306525e-203
MATN1	5.695867538452148	1.852477889540741e-202
MATN1-AS1	2.685027599334717	1.168802506603642e-201
AL137857.1	2.733604669570923	2.0534837189467923e-201
LAPTM5	2.1803348064422607	2.2299911084525445e-201
LINC01778	3.401838541030884	1.9530392015379443e-200
SDC3	2.6889305114746094	2.0052757443847147e-200
PUM1	4.8455491065979	2.7155157123976634e-200
NKAIN1	1.92630934715271	3.1281041574621776e-200
SNRNP40	1.4635932445526123	1.5035770697070016e-199
ZCCHC17	1.995754361152649	9.610950406794796e-198
FABP3	1.2131131887435913	9.820352562492038e-198
SERINC2	1.9143046140670776	1.6561145458751863e-197
LINC01226	0.7508455514907837	2.132907786059529e-197
TINAGL1	0.7420082092285156	2.0923051591108112e-196
PEF1	1.2649656534194946	2.1048347097813378e-196
AC114488.2	2.067465305328369	2.6854188010926483e-196
AC114488.3	2.104616403579712	9.53995693969841e-196
COL16A1	1.3059722185134888	2.1745824158786814e-195
ADGRB2	1.830944538116455	1.107609451422744e-194
SPOCD1	2.2790181636810303	2.3532779050212926e-194
AL354919.1	1.7702984809875488	3.610992922306726e-194
AL136115.2	1.8984318971633911	2.5296603496284755e-193
PTP4A2	0.6896050572395325	4.2008711831318765e-193
KHDRBS1	1.1877691745758057	8.463621075730624e-193
AL445248.1	2.5851895809173584	8.124701376563257e-192
TMEM39B	0.9252945780754089	1.435408477313466e-191
KPNA6	0.6851794719696045	2.1988358605537895e-191
AL049795.2	3.815803050994873	2.645195522385987e-191
TXLNA	2.894012212753296	1.7640182088843703e-190
CCDC28B	1.0308117866516113	2.5720883404636187e-190
AL049795.1	4.495589733123779	3.443938782024409e-190
IQCC	1.3784254789352417	6.193260240681413e-190
TMEM234	1.3966121673583984	4.940055215831143e-189
EIF3I	0.4864131808280945	4.4408923513569094e-188
FAM167B	2.441483497619629	6.337315110228455e-188
LCK	1.3379261493682861	7.263772160709259e-188
HDAC1	0.8155941963195801	9.03930269046617e-188
MARCKSL1	4.193327903747559	1.1315449870343226e-187
TSSK3	1.3630833625793457	1.2937539228019902e-187
FAM229A	3.502716541290283	2.0536020572164882e-187
BSDC1	1.877486228942871	2.229259005687788e-187
ZBTB8B	1.6686984300613403	3.6873047934302865e-187
ZBTB8A	3.263225555419922	4.805079691569852e-187
ZBTB8OS	1.7053120136260986	6.641503602026288e-187
RBBP4	2.7987115383148193	1.2304525353648543e-186
SYNC	2.5238380432128906	1.501804051722536e-185
AC114489.1	3.351177215576172	1.9152250421924635e-185
KIAA1522	0.30336689949035645	1.624638217057781e-183
YARS	1.3864191770553589	1.193306339339867e-182
S100PBP	0.9780793190002441	1.3238346229019303e-182
FNDC5	1.1976513862609863	2.17288472621355e-182
HPCA	0.5955878496170044	1.4254983838511076e-181
TMEM54	2.991002321243286	1.546159000756551e-181
AL031602.2	0.28188639879226685	1.406671829830993e-180
RNF19B	2.04815411567688	1.8268644602737068e-180
AK2	1.4857980012893677	4.381807378781016e-179
AZIN2	0.2371668964624405	1.3073369236856398e-178
TRIM62	1.4453662633895874	2.367362441821308e-178
AL662907.3	1.6776435375213623	3.745020079545538e-178
ZNF362	0.2157338559627533	1.7823911064316153e-177
PHC2	1.8650555610656738	2.6447565210502884e-177
ZSCAN20	3.7518692016601562	5.397889931357356e-177
CSMD2	5.156507968902588	6.664020174448896e-177
SMIM12	0.46730512380599976	8.30754043042468e-176
GJB5	4.214930534362793	2.0367963542822247e-175
GJB4	0.8214302062988281	2.8832282995998714e-175
AL121988.1	0.9493088722229004	5.284336628499873e-175
GJB3	1.45185124874115	6.854595767331132e-175
GJA4	1.8958916664123535	9.803126931543281e-175
DLGAP3	2.0844531059265137	1.0062232946258545e-174
TMEM35B	1.9584345817565918	1.146261701253059e-174
ZMYM6	1.325761318206787	2.075664314546299e-174
ZMYM1	1.5598162412643433	2.6334335335403675e-174
AL590434.1	2.8632652759552	8.152187801833198e-174
SFPQ	0.5310583114624023	2.082331593040354e-173
ZMYM4	1.7383265495300293	2.1252635727365923e-173
ZMYM4-AS1	0.9504486918449402	5.868983527547687e-173
KIAA0319L	0.9313824772834778	1.2420099553478753e-172
NCDN	4.6733293533325195	3.918599768760064e-172
AC004865.2	0.7220392227172852	4.7761139329238557e-172
TFAP2E	7.6086649894714355	1.8848284991010278e-171
PSMB2	1.103173017501831	2.036070204301555e-171
C1orf216	2.9419960975646973	2.536644315741355e-171
CLSPN	1.3010649681091309	2.6914105511653894e-171
AGO4	2.3240463733673096	8.158493076487119e-171
AGO1	1.1659232378005981	1.6036653120048566e-170
AL139286.3	1.2917028665542603	2.3225842456999267e-170
AL139286.2	1.817471981048584	2.461541264384343e-170
AGO3	3.3753066062927246	1.0852469573117695e-169
TEKT2	1.8224953413009644	1.2579632585295567e-169
ADPRHL2	1.4676406383514404	1.6757807841998682e-169
COL8A2	2.3892035484313965	2.6740750347775667e-169
TRAPPC3	1.3689069747924805	5.009227656100991e-168
MAP7D1	1.4735349416732788	6.816791623774038e-168
THRAP3	1.7116347551345825	9.941763598741247e-168
SH3D21	0.7820569276809692	2.183097474016579e-167
EVA1B	1.7576855421066284	2.3064799977316686e-167
AL591845.1	2.461721897125244	4.039625299987368e-167
STK40	2.264057159423828	2.7035042480462952e-166
LSM10	3.483001470565796	4.417877105321728e-166
OSCP1	0.329824835062027	9.568971610496629e-166
MRPS15	2.4734041690826416	3.2607334455885123e-165
CSF3R	1.0755338668823242	3.394086004213411e-165
GRIK3	0.9477551579475403	1.0585196809577952e-164
AL031430.1	1.8384712934494019	1.5637486549268358e-164
AL353604.1	2.183398723602295	2.022986986121156e-164
LINC01137	2.855347156524658	2.704470373138696e-164
ZC3H12A	2.16624116897583	5.048591766182416e-164
MEAF6	1.0277105569839478	9.377824482638474e-164
SNIP1	4.4687604904174805	1.504800515332767e-163
DNALI1	0.9238731861114502	1.7853809210288515e-163
GNL2	0.536085307598114	1.9329254635650337e-163
RSPO1	0.8317922949790955	4.613107391697156e-163
C1orf109	1.3442950248718262	6.029028377186117e-163
CDCA8	1.879151701927185	7.963366478440338e-163
MANEAL	1.1580531597137451	8.14957393694679e-163
YRDC	1.4385488033294678	9.772319959550578e-163
C1orf122	5.606596946716309	1.1094051192113313e-162
MTF1	1.1553645133972168	1.1916406474619256e-162
AL929472.2	0.9731493592262268	2.2170139787112286e-162
INPP5B	1.205355167388916	3.29542778489824e-162
SF3A3	1.6544643640518188	1.3378856463821314e-161
FHL3	1.7148644924163818	1.8499533104865275e-161
UTP11	1.0309851169586182	3.508364928321308e-161
POU3F1	1.7238682508468628	3.782070436579186e-161
MIR3659HG	0.5533952116966248	4.905088852106368e-161
RRAGC	2.751713991165161	2.1516824635115603e-160
AL139260.1	0.927521288394928	3.6594697727847556e-160
MYCBP	0.5513289570808411	5.2942591387052086e-160
GJA9	1.0947024822235107	1.1507925286191017e-159
RHBDL2	2.5287322998046875	2.249260097297051e-159
AKIRIN1	0.3441409766674042	3.292124672708503e-159
NDUFS5	0.6604961156845093	4.468362091973826e-159
