log2FoldChange	padj
SPATA21	3.8694968223571777	1.1123028671741e-25
NECAP2	1.2255853414535522	1.2496299273148837e-25
LINC01772	4.45315408706665	1.2877665872116346e-25
AL137802.2	2.2928242683410645	1.3143216502780102e-25
LINC01783	5.393580913543701	1.3872528156352762e-25
NBPF1	0.4958798587322235	2.0342381229065912e-25
CROCC	1.5359185934066772	3.3979965021479106e-25
BX284668.2	1.3760876655578613	3.4423202982599066e-25
BX284668.5	0.398302286863327	3.541817264381895e-25
BX284668.6	7.2445478439331055	5.157639171639204e-25
MFAP2	1.3995219469070435	5.670269171952433e-25
ATP13A2	7.875117301940918	7.158175181784676e-25
SDHB	0.43474504351615906	9.194158932775646e-25
PADI2	1.1329851150512695	1.6903967968110756e-24
LINC02783	1.9554163217544556	3.432354938089494e-24
AL590644.1	3.9233124256134033	3.9915345022034696e-24
PADI1	5.558271884918213	5.67058115995635e-24
PADI3	4.542271137237549	5.741356921742733e-24
RCC2-AS1	4.738687992095947	6.7021918270995e-24
RCC2	0.8669789433479309	9.131141509614489e-24
ARHGEF10L	0.574377715587616	2.0636456887482598e-23
IGSF21	1.9046863317489624	2.7431585463762815e-23
KLHDC7A	1.8646494150161743	2.9647675563357395e-23
PAX7	3.6761350631713867	3.087088959417299e-23
ALDH4A1	0.7244679927825928	3.2877033165237007e-23
IFFO2	2.1245899200439453	3.450609490712085e-23
AL137127.1	1.5836130380630493	3.603616274406087e-23
UBR4	1.9751497507095337	5.41291027075352e-23
EMC1-AS1	0.45141077041625977	5.41291027075352e-23
EMC1	2.3650476932525635	6.297258182486388e-23
MRTO4	2.088254690170288	9.211442892993879e-23
AKR7A3	1.4277222156524658	1.0703141680265492e-22
AKR7A2	7.781277656555176	1.3493407017169392e-22
SLC66A1	0.5228741765022278	1.628738469204928e-22
CAPZB	2.064601421356201	2.343901326433622e-22
MICOS10	8.221555709838867	2.815780310288383e-22
NBL1	1.7129006385803223	3.8037723958952316e-22
TMCO4	0.4682130813598633	4.116468710832765e-22
OTUD3	1.8492316007614136	4.1849219664288614e-22
PLA2G2A	6.363129615783691	4.2795073621609525e-22
PLA2G5	2.0187864303588867	4.457816179129651e-22
PLA2G2F	0.8925049304962158	6.318431931818427e-22
UBXN10-AS1	2.3380327224731445	9.283364019398826e-22
UBXN10	0.719734251499176	1.2914358765433623e-21
LINC01141	0.8011248707771301	2.8278890143512182e-21
CAMK2N1	2.2055749893188477	3.003012220254003e-21
MUL1	2.0936026573181152	4.704165178618393e-21
FAM43B	2.862806797027588	5.296890696035105e-21
CDA	2.748894691467285	5.53039521917893e-21
PINK1	1.6350440979003906	7.747851526961933e-21
PINK1-AS	5.063706874847412	1.9975194557920135e-20
DDOST	3.4600768089294434	2.4094787774232753e-20
KIF17	0.4681544005870819	3.062133336735987e-20
SH2D5	0.6109731793403625	4.750625651045398e-20
HP1BP3	4.242834568023682	9.901006022921115e-20
EIF4G3	4.769340991973877	1.1832860233236415e-19
AL031005.2	1.9130289554595947	1.2446404334048047e-19
ECE1	3.686495780944824	1.2642520789002653e-19
AL031728.1	5.00844669342041	1.7506592465063848e-19
NBPF3	0.5254098176956177	1.9199704071766673e-19
ALPL	2.5125155448913574	1.9385554811633587e-19
RAP1GAP	2.0669729709625244	3.5486615565248933e-19
USP48	0.4052940905094147	3.9686359889018067e-19
LDLRAD2	2.882333278656006	4.441457834567481e-19
HSPG2	2.1142168045043945	5.02844418416198e-19
LINC01635	3.063293695449829	5.075863660732785e-19
LINC00339	4.3842267990112305	5.244751207648439e-19
CDC42	1.0966722965240479	5.988051134967078e-19
CDC42-AS1	1.3728290796279907	6.336068230499165e-19
CDC42-IT1	6.705319881439209	6.739686808868895e-19
WNT4	0.48342064023017883	6.898970176021927e-19
AL445253.1	0.41428762674331665	7.589587245167575e-19
ZBTB40	1.2469673156738281	7.808006555115708e-19
ZBTB40-IT1	2.8302793502807617	1.0724146620521898e-18
EPHA8	0.7402421832084656	1.4379549495689197e-18
C1QA	1.506077766418457	1.8128403256234547e-18
C1QC	0.43207883834838867	2.230613122930053e-18
C1QB	2.492177963256836	9.418752215741221e-18
EPHB2	0.4704250395298004	1.0162238704218598e-17
TEX46	10.67734146118164	1.5719355999518856e-17
KDM1A	2.5993175506591797	1.9354968745302206e-17
LUZP1	4.172657489776611	2.049602684474723e-17
LINC01355	1.3943086862564087	2.26746029540234e-17
HNRNPR	2.107748031616211	2.3740192272295045e-17
ZNF436	0.8507436513900757	2.5713860603900144e-17
ZNF436-AS1	0.3746072053909302	3.1945936882328676e-17
AL109936.2	0.8342474102973938	3.22103536521288e-17
TCEA3	7.162850379943848	4.670792125622543e-17
ASAP3	0.47159671783447266	5.249442700079792e-17
E2F2	2.0749402046203613	6.405717509819997e-17
AL021154.1	1.8650399446487427	7.563565865338392e-17
ID3	0.38925787806510925	1.38433972746694e-16
AL450043.1	3.604292631149292	1.480822433432601e-16
MDS2	0.5723580718040466	1.6669986558997823e-16
RPL11	3.0897300243377686	2.4433475238350314e-16
ELOA-AS1	1.4191288948059082	2.806231455378828e-16
ELOA	2.8336167335510254	2.9572233180480595e-16
PITHD1	2.6632602214813232	3.3438225449070076e-16
LYPLA2	0.5088202357292175	4.20411366906026e-16
GALE	6.271676063537598	5.556200572154175e-16
HMGCL	1.2735782861709595	6.092411135995608e-16
FUCA1	1.8298025131225586	6.832133074280607e-16
CNR2	0.9474387168884277	7.990720273895781e-16
PNRC2	2.8219923973083496	8.225269599829429e-16
SRSF10	1.9606115818023682	9.349223184855874e-16
MYOM3	0.4477885961532593	1.373353519597784e-15
IL22RA1	0.7935530543327332	1.4895595060108262e-15
IFNLR1	3.572827100753784	1.5597070745056479e-15
LINC02800	0.8541884422302246	1.5675439257320638e-15
AL138902.1	3.281632423400879	1.9803043646527504e-15
GRHL3	3.333954334259033	2.1435672945709693e-15
STPG1	2.4954302310943604	2.5086090971581985e-15
NIPAL3	1.0225297212600708	3.2477683174317925e-15
RCAN3AS	2.024399757385254	3.4383456150616025e-15
RCAN3	2.4434351921081543	4.144491146028026e-15
NCMAP-DT	0.41912558674812317	4.520454531883511e-15
NCMAP	5.352096080780029	4.79811822434964e-15
SRRM1	3.2854788303375244	5.485299876214249e-15
CLIC4	1.8632205724716187	7.609484113700491e-15
RUNX3	1.9445607662200928	1.1924363691056638e-14
AL031432.1	1.0350130796432495	1.9578487025665373e-14
SYF2	3.7242350578308105	1.963758769549467e-14
AL031432.4	0.33083221316337585	3.176347382235757e-14
AL031432.5	1.5672955513000488	4.2739777973703364e-14
RSRP1	1.5838685035705566	6.771423503310983e-14
AL031432.3	3.50290584564209	8.203241020996274e-14
RHD	4.084915637969971	1.235990310555379e-13
TMEM50A	4.43031644821167	1.2836423746524455e-13
RHCE	6.6508097648620605	1.292066577967406e-13
MACO1	1.0063693523406982	1.3488454439284452e-13
LDLRAP1	0.5995086431503296	1.5501866595187846e-13
AL606491.1	4.1113057136535645	1.8342692309339354e-13
MAN1C1	0.8671315312385559	1.834577204170065e-13
AL031280.1	1.227560043334961	1.8560019500695817e-13
SELENON	2.15512752532959	2.691282785555946e-13
AL020996.1	0.5408406853675842	3.05377642694924e-13
MTFR1L	0.9378662109375	3.2952717490479607e-13
AUNIP	5.651145935058594	4.308882745949087e-13
AL033528.2	6.562427043914795	5.225697545494875e-13
PAQR7	0.9890611171722412	6.007884192967664e-13
STMN1	1.6291242837905884	6.43647662513497e-13
PAFAH2	0.8238344788551331	6.88826963805546e-13
EXTL1	2.467135190963745	7.015441958209703e-13
SLC30A2	1.9391742944717407	1.2813870207198191e-12
TRIM63	1.1660306453704834	1.3053631415146856e-12
PDIK1L	3.490173101425171	1.4548957504890517e-12
FAM110D	2.899113178253174	1.6126039421496433e-12
C1orf232	0.47210392355918884	2.2868570893849565e-12
AL391650.1	4.8138532638549805	2.3931491696565034e-12
ZNF593	1.6572415828704834	2.4640886893907268e-12
CNKSR1	0.4918016791343689	2.6719270889297916e-12
CATSPER4	0.32801181077957153	2.6816516508713747e-12
CEP85	0.7669000029563904	2.8999840432010227e-12
SH3BGRL3	1.690570592880249	3.365209391927212e-12
UBXN11	1.253872275352478	4.138299322092351e-12
CD52	7.133930683135986	4.2000737277870005e-12
CRYBG2	3.993032932281494	4.653020642088312e-12
LIN28A	2.7808046340942383	4.655105764640915e-12
DHDDS	0.32604220509529114	4.670132262691613e-12
HMGN2	0.659462034702301	4.81950130437804e-12
RPS6KA1	0.5988652110099792	6.724414284118412e-12
AL512408.1	2.6134819984436035	7.11567778730834e-12
ARID1A	4.426241874694824	7.148035455033709e-12
PIGV	1.7948299646377563	7.416789887786068e-12
ZDHHC18	1.3688077926635742	8.819223097659367e-12
SFN	3.2535457611083984	9.822729508266662e-12
GPN2	1.614534616470337	1.0826719690445466e-11
GPATCH3	5.794300079345703	1.1687472819480689e-11
NUDC	1.8027808666229248	1.60197955465943e-11
KDF1	5.265984535217285	1.724087609392112e-11
TRNP1	4.801740646362305	1.780813757208219e-11
TENT5B	0.5790581703186035	1.877804882745651e-11
SLC9A1	0.2936485707759857	2.003245002698743e-11
WDTC1	3.21220064163208	2.4337802429256562e-11
TMEM222	8.533910751342773	2.6025051239083918e-11
SYTL1	0.25907570123672485	2.834897562081866e-11
MAP3K6	1.4006835222244263	2.910772400799266e-11
FCN3	1.6697160005569458	2.958148711615147e-11
CD164L2	1.2819077968597412	3.006503259513414e-11
GPR3	0.5486570000648499	3.2169317610364067e-11
WASF2	2.614978551864624	3.2645837257035046e-11
AHDC1	6.497559547424316	3.287197110010983e-11
FGR	4.346341609954834	3.638906468552135e-11
LINC02574	1.861100196838379	3.813495673111187e-11
IFI6	3.6458184719085693	4.562338783756356e-11
AL020997.5	1.9355080127716064	5.4359089766600584e-11
FAM76A	0.8870428800582886	5.4716837102648515e-11
STX12	3.653778314590454	6.093120242549128e-11
AL020997.2	7.788552284240723	6.232256539531663e-11
AL020997.3	0.5978282690048218	7.699134373271046e-11
AL020997.4	3.112152576446533	8.26493593544804e-11
PPP1R8	2.996161460876465	8.336473598011463e-11
THEMIS2	1.6575920581817627	8.406581961876279e-11
RPA2	1.8964059352874756	1.508658740460376e-10
SMPDL3B	2.6083030700683594	1.5109368541134101e-10
XKR8	2.6800057888031006	1.6742534669566722e-10
EYA3	3.3742337226867676	2.1068704831662592e-10
PTAFR	3.0286171436309814	2.1368421132128648e-10
DNAJC8	8.109832763671875	2.19501080651405e-10
ATP5IF1	3.0616862773895264	2.2953737787827072e-10
AL353622.1	0.4020681083202362	2.346743801002069e-10
AL353622.2	4.605030059814453	2.3845575601830905e-10
SESN2	1.223860263824463	2.489114971380097e-10
MED18	0.9519913792610168	2.5308616927211415e-10
PHACTR4	0.38461625576019287	2.5933942794579244e-10
RCC1	6.078370094299316	2.8552779224017723e-10
SNHG3	0.4154486358165741	3.045289187241003e-10
TRNAU1AP	1.1346631050109863	3.2792037492539405e-10
SNHG12	11.807236671447754	3.304730594325626e-10
TAF12	2.0453073978424072	4.2757560218568847e-10
RAB42	4.023196220397949	4.6453882093498913e-10
LINC01715	1.0321112871170044	4.778002603990512e-10
AL360012.1	1.4977238178253174	4.884193882682945e-10
GMEB1	2.7312824726104736	6.012002853471781e-10
YTHDF2	3.476109266281128	6.425654047491121e-10
OPRD1	2.3309922218322754	6.737458947344644e-10
EPB41	2.1013574600219727	6.871342023341036e-10
TMEM200B	5.974782943725586	6.941620084457593e-10
SRSF4	1.4847750663757324	6.96735908733171e-10
MECR	2.271784782409668	7.042172620404917e-10
PTPRU	0.8627879023551941	7.593071960016807e-10
MATN1	1.7808263301849365	9.224507783000923e-10
MATN1-AS1	6.4299211502075195	9.934473062238197e-10
AL137857.1	2.9203200340270996	1.4148882483981297e-09
LAPTM5	0.6520600914955139	1.4198638832404246e-09
LINC01778	0.8213111758232117	1.5569302091339382e-09
SDC3	0.25996920466423035	1.774155963535614e-09
PUM1	0.4804966151714325	2.408808341148578e-09
NKAIN1	4.407989978790283	2.434433498532219e-09
SNRNP40	1.4233250617980957	2.5264439223301755e-09
ZCCHC17	4.603758335113525	2.6848520272968627e-09
FABP3	0.511468768119812	3.195637139047249e-09
SERINC2	1.6294634342193604	3.3537284447533903e-09
LINC01226	0.4111326336860657	3.906259121092391e-09
TINAGL1	0.46465516090393066	4.341194532993738e-09
PEF1	0.7215913534164429	4.6945915713542644e-09
AC114488.2	1.603297233581543	5.0609267295739126e-09
AC114488.3	0.32818347215652466	5.973058473387067e-09
COL16A1	4.9306321144104	6.5213262434784864e-09
ADGRB2	2.877549409866333	7.172323605187494e-09
SPOCD1	1.8179795742034912	8.870751253476812e-09
AL354919.1	0.5268480181694031	9.650414502444913e-09
AL136115.2	7.41412353515625	1.1857763003712554e-08
PTP4A2	1.2854117155075073	1.2011236612065521e-08
KHDRBS1	0.6948153376579285	1.2403391245031555e-08
AL445248.1	2.0993409156799316	1.2525332145432063e-08
TMEM39B	1.8611754179000854	1.332707854781519e-08
KPNA6	2.7029707431793213	1.3897806174412146e-08
AL049795.2	5.672513484954834	1.5330776277473658e-08
TXLNA	1.7919976711273193	1.5495111979092408e-08
CCDC28B	0.9022740721702576	1.655894389266894e-08
AL049795.1	8.751683235168457	1.660591352286671e-08
IQCC	0.21919496357440948	1.6713064985007354e-08
TMEM234	1.5352649688720703	1.786550456275936e-08
EIF3I	7.950883865356445	1.917409178823419e-08
FAM167B	5.532572269439697	2.1251731031599078e-08
LCK	0.80126953125	2.2134230869274764e-08
HDAC1	1.5457944869995117	2.3383909493864148e-08
MARCKSL1	6.213059902191162	2.502204607871052e-08
TSSK3	3.8535728454589844	2.6666618426069167e-08
FAM229A	1.723701000213623	2.7409963802060702e-08
BSDC1	0.5589889287948608	2.94797813779726e-08
ZBTB8B	0.45666900277137756	3.555196173562651e-08
ZBTB8A	1.5761919021606445	3.896150831776713e-08
ZBTB8OS	2.3437159061431885	4.084840578158749e-08
RBBP4	2.324366807937622	4.185478523815266e-08
SYNC	0.6375054717063904	4.612063310264991e-08
