log2FoldChange	padj
LINC01134	1.691343069076538	6.43173101340489e-53
AL805961.1	9.358357429504395	6.655603967989885e-53
AJAP1	2.5152454376220703	9.955384373781878e-53
Z98886.1	3.315549373626709	1.991317152999303e-52
NPHP4	8.649678230285645	1.3919164253108902e-51
KCNAB2	10.578022003173828	2.680130514721593e-51
CHD5	2.7488768100738525	3.926514243350918e-51
RPL22	0.738986611366272	4.157903731818163e-51
AL031847.1	7.390261650085449	2.125290499668851e-48
RNF207	1.5786023139953613	3.1089441676275585e-48
ICMT	10.114232063293457	6.829577286545841e-48
LINC00337	1.7668635845184326	5.672998934353628e-47
GPR153	8.669564247131348	9.845812095091537e-47
ACOT7	2.342024326324463	2.3886303486957646e-46
AL031848.2	2.5714592933654785	3.450143188576655e-46
HES2	1.6094721555709839	7.79598175370325e-46
ESPN	2.03342342376709	2.150085534948876e-45
TNFRSF25	2.8655080795288086	3.7136871061395216e-45
PLEKHG5	2.3564302921295166	9.01781508089268e-45
NOL9	3.8926584720611572	9.92662999288781e-45
TAS1R1	1.8582781553268433	4.691025444897545e-44
ZBTB48	1.6058754920959473	1.0819102910227782e-43
KLHL21	2.152519702911377	1.3541207794146987e-43
PHF13	10.658014297485352	3.2839632454668197e-43
THAP3	6.993515968322754	5.704853387810048e-43
DNAJC11	0.6939874887466431	1.5810052509642585e-42
LINC01672	6.710020542144775	1.6435795432261793e-42
AL591163.1	4.14905309677124	3.5382889977643046e-42
CAMTA1-DT	4.690090656280518	3.905498267194791e-42
CAMTA1	1.9912667274475098	4.790335701245827e-42
CAMTA1-IT1	7.731977939605713	5.533032307779969e-42
VAMP3	2.456218957901001	1.1790895404959356e-41
Z98884.2	10.008739471435547	2.567224576037094e-41
PER3	0.6832404732704163	3.329332882119198e-41
Z98884.1	3.3400378227233887	3.406054860602105e-41
UTS2	10.251409530639648	5.532585975392781e-41
TNFRSF9	6.775099277496338	6.048681106244124e-41
PARK7	2.147512912750244	1.102860394297157e-40
AL034417.4	8.037678718566895	3.764452922623783e-40
AL034417.3	0.9074249863624573	1.2535226515186628e-39
ERRFI1	7.608657360076904	1.8151479267109277e-39
AL034417.2	1.1404882669448853	1.9708649653619667e-39
SLC45A1	1.4592002630233765	3.307460631511287e-39
RERE	1.4723623991012573	4.803637473484264e-39
RERE-AS1	9.696541786193848	9.304937217605693e-39
ENO1	3.4564433097839355	1.4278616214707298e-38
ENO1-AS1	1.2767518758773804	4.903104748696093e-38
CA6	11.610285758972168	5.067682814021234e-38
SLC2A5	2.008272647857666	8.667736555378655e-38
GPR157	1.061076283454895	2.381130092610815e-36
MIR34AHG	1.7045152187347412	4.185720158622956e-36
LNCTAM34A	7.605646133422852	4.8492246920673984e-36
H6PD	3.140745162963867	6.122178586705847e-36
SPSB1	2.094693899154663	1.0648679923807545e-35
LINC02606	1.5618371963500977	1.4466779777976785e-35
SLC25A33	1.6833633184432983	3.384575124104204e-35
TMEM201	7.013354301452637	4.70276508080555e-35
PIK3CD	3.14408540725708	2.1713918371536488e-34
PIK3CD-AS2	1.3181101083755493	3.3152053911179335e-34
CLSTN1	3.8081271648406982	9.530690686802294e-34
CTNNBIP1	1.7806484699249268	2.153530553924769e-33
AL357140.1	9.878080368041992	2.5077195800861513e-33
LZIC	2.2622146606445312	3.384231040213976e-33
AL357140.2	3.083906888961792	3.448639194985441e-33
NMNAT1	1.8989211320877075	8.234377784500279e-33
RBP7	11.352644920349121	1.0400943102304161e-32
UBE4B	4.405399799346924	1.185818675125508e-32
KIF1B	5.03419303894043	1.5881703727855088e-32
AL139424.3	8.690306663513184	1.8901183710834245e-32
AL139424.2	1.5506935119628906	1.9997810254750716e-32
PGD	6.55086612701416	3.622914985914395e-32
CENPS	8.48293685913086	4.592716064303009e-32
CORT	0.9935389757156372	4.974109389349572e-32
DFFA	3.2987961769104004	7.68029955218753e-32
AL354956.1	1.2529079914093018	1.5992937007484998e-31
PEX14	0.5799649357795715	2.1155208753971777e-31
AL139423.2	4.848172187805176	2.3237209846295814e-31
CASZ1	5.608999729156494	2.43038387768518e-31
AL139423.1	8.712732315063477	2.8221275308237483e-31
TARDBP	1.5219154357910156	2.995649598910859e-31
AL109811.2	9.361383438110352	3.1638760528337317e-31
SRM	7.188775062561035	3.447988979568165e-31
EXOSC10	1.8601197004318237	8.218718131135114e-31
AL109811.1	4.923426151275635	9.469975747285155e-31
EXOSC10-AS1	10.104269981384277	1.075429443768604e-30
MTOR	3.5892372131347656	1.2029128190083435e-30
MTOR-AS1	2.1641457080841064	2.14785421928467e-30
ANGPTL7	5.47772741317749	2.7163254799108137e-30
UBIAD1	0.4700869917869568	3.8549148105701976e-30
AL031291.1	1.8526757955551147	3.978782047611413e-30
DISP3	11.00321102142334	5.353801002493094e-30
AL031731.1	10.289036750793457	6.014272521396361e-30
FBXO2	1.5464686155319214	6.542409897119675e-30
FBXO44	1.8672605752944946	7.687683605422588e-30
FBXO6	5.383563995361328	2.4765321304896922e-29
MAD2L2	4.944638252258301	2.7459809356319063e-29
DRAXIN	1.5667469501495361	3.2491754229956787e-29
AGTRAP	1.3338590860366821	4.5704016953187625e-29
C1orf167	9.732900619506836	8.0801690412858e-29
MTHFR	3.219815254211426	1.1959096186709143e-28
CLCN6	2.291951894760132	2.8327597103781044e-28
AL021155.5	0.8907185792922974	3.2206915820243132e-28
KIAA2013	11.912741661071777	3.657167396744448e-28
PLOD1	11.323390007019043	3.9743935010913197e-28
AL096840.2	7.586774826049805	6.171871386914519e-28
MFN2	11.687541007995605	8.82078762775415e-28
MIIP	7.45644474029541	1.005656908420236e-27
TNFRSF8	1.190543293952942	1.1325923445191579e-27
TNFRSF1B	1.6726759672164917	1.4827241582448183e-27
VPS13D	2.1542603969573975	2.699101980051615e-27
LINC02766	2.509089708328247	2.7146590438483443e-27
DHRS3	0.7764193415641785	3.33509960195306e-27
AC254633.1	8.591435432434082	3.516819653912259e-27
LRRC38	0.7711390852928162	4.515480976235094e-27
PDPN	1.5795199871063232	5.124639014226775e-27
PRDM2	2.522247791290283	6.029174503726466e-27
KAZN	1.1535147428512573	9.754853316573091e-27
AL357873.1	8.072342872619629	1.0352788642448657e-26
AL031293.1	1.7598228454589844	1.689038838242566e-26
TMEM51-AS1	4.139604091644287	2.7448155882120145e-26
TMEM51	1.9987372159957886	3.8760222529660237e-26
FHAD1	5.57319974899292	9.307265842811347e-26
AL031283.2	2.4607019424438477	7.709664177999157e-25
AL031283.1	6.758694171905518	1.832366137864777e-24
EFHD2	0.8354810476303101	1.9309447864521668e-24
CTRC	2.7923383712768555	1.954164794368891e-24
CELA2A	4.025341510772705	2.182895118751273e-24
CASP9	4.350191116333008	3.0925026298729255e-24
DNAJC16	2.386904001235962	3.802085172584727e-24
AGMAT	7.625453472137451	4.101509783056872e-24
AL121992.1	0.3768940567970276	4.524774175924114e-24
DDI2	2.3410487174987793	4.885383128510223e-24
PLEKHM2	2.69095516204834	7.8714363952832e-24
AL450998.3	5.239176273345947	1.0546071174691672e-23
SLC25A34	3.9804182052612305	1.1254042668997043e-23
SLC25A34-AS1	3.0882680416107178	1.357593040800855e-23
FBLIM1	10.91603946685791	1.381229034599727e-23
UQCRHL	4.601614952087402	2.1158698682145932e-23
AL450998.2	1.0673965215682983	2.55394221011674e-23
SPEN	0.649613618850708	3.12080495887244e-23
ZBTB17	2.093695640563965	4.401730957085811e-23
SRARP	3.134770393371582	4.850878490926965e-23
HSPB7	7.978996276855469	6.964933672684602e-23
CLCNKA	1.6502779722213745	7.7094321651196e-23
CLCNKB	4.612835884094238	1.0736927257111244e-22
FAM131C	1.0850460529327393	1.1370049732681256e-22
EPHA2	0.9166370034217834	1.6873422023549969e-22
AL451042.2	3.597292900085449	1.6947238720436293e-22
AL451042.1	3.102754592895508	1.7650975168357663e-22
ARHGEF19	5.108241558074951	3.394038534225717e-22
AL109627.1	1.671662449836731	4.0046212800444134e-22
CPLANE2	6.505023002624512	6.835810737154314e-22
FBXO42	2.4112703800201416	7.794109230279235e-22
SZRD1	6.561952590942383	7.963657540144197e-22
SPATA21	5.498978137969971	8.039535341972127e-22
NECAP2	5.320462703704834	8.870037803372486e-22
LINC01772	5.136181354522705	9.513313941729364e-22
AL137802.2	0.7123817801475525	1.0213019112636216e-21
LINC01783	4.8576812744140625	1.0513493249402797e-21
NBPF1	0.8336076140403748	1.080273562299923e-21
CROCC	1.9526565074920654	1.270816736717187e-21
BX284668.2	1.3641932010650635	1.3534623097043096e-21
BX284668.5	2.0171189308166504	2.1267480182484648e-21
BX284668.6	5.139469623565674	3.087522010620163e-21
MFAP2	8.256268501281738	3.5560846718819955e-21
ATP13A2	5.171874046325684	3.737053882452048e-21
SDHB	5.4705915451049805	3.9288039561711115e-21
PADI2	3.197474718093872	4.096737284663987e-21
LINC02783	1.075552225112915	4.806042591708064e-21
AL590644.1	2.954925060272217	5.081693742442896e-21
PADI1	2.6248130798339844	5.6328784669786016e-21
PADI3	2.597200393676758	8.6004808007647e-21
RCC2-AS1	1.301725149154663	9.327590876044036e-21
RCC2	0.6776564717292786	1.0790293500826118e-20
ARHGEF10L	2.6386024951934814	1.2799374514991105e-20
IGSF21	6.828965663909912	1.3329361706650121e-20
KLHDC7A	1.4217315912246704	1.8725452014418856e-20
PAX7	4.7874860763549805	2.1814641411700332e-20
ALDH4A1	0.9005506038665771	2.2359760211056787e-20
IFFO2	1.9301048517227173	2.3603716830463063e-20
AL137127.1	0.883866012096405	2.4926408914919655e-20
UBR4	4.36024284362793	3.734791316021836e-20
EMC1-AS1	0.33869925141334534	4.443106703615881e-20
EMC1	7.4569549560546875	6.871767814284618e-20
MRTO4	1.1613277196884155	1.0377734709513642e-19
AKR7A3	0.32229626178741455	1.1172803280187284e-19
AKR7A2	2.837175130844116	1.1498845167343887e-19
SLC66A1	8.46579647064209	1.4054212849022187e-19
CAPZB	3.1505281925201416	1.5175965791668065e-19
MICOS10	1.8770625591278076	1.6028109656497774e-19
NBL1	2.1188833713531494	1.836756728460852e-19
TMCO4	0.5750524997711182	1.919661854282434e-19
OTUD3	2.5958056449890137	1.923121355866997e-19
PLA2G2A	2.3544349670410156	2.0751891417225042e-19
PLA2G5	0.8170186877250671	2.7130211105223524e-19
PLA2G2F	2.8508777618408203	3.393569041687379e-19
UBXN10-AS1	5.416284561157227	4.687000449743364e-19
UBXN10	8.792082786560059	5.2007008304496275e-19
LINC01141	1.3353480100631714	5.481464266993528e-19
CAMK2N1	2.2318477630615234	6.801176722139325e-19
MUL1	3.3690383434295654	7.220330138065777e-19
FAM43B	11.963409423828125	7.323510488033879e-19
CDA	2.415717363357544	1.1128340011109874e-18
PINK1	3.1011312007904053	1.992590823011577e-18
PINK1-AS	1.3241634368896484	2.135093489498588e-18
DDOST	2.070387125015259	2.749806807105084e-18
KIF17	10.74991512298584	2.8530196809925e-18
SH2D5	1.0293530225753784	3.2343665797444938e-18
HP1BP3	2.3287014961242676	3.244337966792191e-18
EIF4G3	1.548255205154419	4.045905243783092e-18
AL031005.2	5.8477983474731445	4.662650687383455e-18
ECE1	8.902510643005371	4.9673637082835545e-18
AL031728.1	1.5939289331436157	5.459581458281229e-18
NBPF3	0.4573257863521576	5.848742558637588e-18
ALPL	2.1474640369415283	6.2010138056911095e-18
RAP1GAP	1.05103600025177	7.343220606483443e-18
USP48	3.3741018772125244	7.73077616162653e-18
LDLRAD2	5.726603031158447	8.248277424549076e-18
HSPG2	5.334240913391113	9.028491406917615e-18
LINC01635	2.646188735961914	1.0138984298143696e-17
LINC00339	5.096799850463867	1.1216605289867534e-17
CDC42	6.567574501037598	1.3312073347641382e-17
CDC42-AS1	0.5923069715499878	1.3490875435776925e-17
CDC42-IT1	4.168532848358154	1.4822397646482287e-17
WNT4	3.2127575874328613	1.7459233340013614e-17
AL445253.1	3.725820302963257	2.0976395722152106e-17
ZBTB40	0.348552942276001	2.9089763904339614e-17
ZBTB40-IT1	7.733950614929199	3.119637204624821e-17
EPHA8	1.6106101274490356	3.239027839585332e-17
C1QA	2.8301005363464355	3.312232529438048e-17
C1QC	8.55723762512207	3.64098658627889e-17
C1QB	11.35428524017334	4.074908446236648e-17
EPHB2	0.7092707753181458	6.220964445876324e-17
TEX46	6.511460304260254	6.497986745483028e-17
KDM1A	2.0406432151794434	6.845577897000394e-17
LUZP1	1.7422939538955688	6.861325570478084e-17
LINC01355	11.484516143798828	7.404123172764255e-17
HNRNPR	4.412158966064453	7.493943064685969e-17
ZNF436	10.978459358215332	7.825253050865213e-17
ZNF436-AS1	4.112705707550049	1.2230937409602844e-16
AL109936.2	2.052326202392578	1.330599903154711e-16
TCEA3	0.7245708703994751	1.3695225165585853e-16
ASAP3	0.26825472712516785	1.9822132275705637e-16
E2F2	0.48380357027053833	1.9864419456078278e-16
AL021154.1	0.6674792766571045	2.0007025376530244e-16
ID3	8.999977111816406	2.141956141462437e-16
AL450043.1	0.6363035440444946	2.2514400394547615e-16
MDS2	8.027493476867676	2.293951097902329e-16
RPL11	7.921261787414551	2.4871209947495723e-16
ELOA-AS1	2.0246808528900146	2.7002489105458215e-16
ELOA	1.6809022426605225	2.7074193910162615e-16
PITHD1	2.7741243839263916	3.7311075597064397e-16
LYPLA2	8.049598693847656	4.278636346840086e-16
GALE	12.153430938720703	4.921189010639339e-16
HMGCL	2.0133206844329834	5.924773852779735e-16
FUCA1	1.9085780382156372	6.29387614124024e-16
CNR2	3.43086838722229	6.334330978254388e-16
PNRC2	0.5803272128105164	6.429989106259657e-16
SRSF10	2.349259614944458	9.074341794714146e-16
MYOM3	3.1146838665008545	9.20484646030921e-16
IL22RA1	7.066947937011719	1.0556277454475263e-15
IFNLR1	6.450441360473633	1.4849578563364128e-15
LINC02800	6.841353416442871	1.6900458770164808e-15
AL138902.1	8.153223991394043	1.7677148741747982e-15
GRHL3	0.6413309574127197	1.784750005781734e-15
STPG1	3.8040220737457275	1.799991565847379e-15
NIPAL3	0.6373147368431091	1.8630415600676698e-15
RCAN3AS	2.459299087524414	2.006906302335607e-15
RCAN3	1.4919357299804688	2.276294726853533e-15
NCMAP-DT	3.0600318908691406	2.3251190625778684e-15
NCMAP	0.35699400305747986	2.5864786301781773e-15
SRRM1	2.4253156185150146	2.7910942515784095e-15
CLIC4	3.7671000957489014	3.0063318611483355e-15
RUNX3	5.997654438018799	3.687059635263947e-15
AL031432.1	9.606572151184082	3.782246428951799e-15
SYF2	1.439069390296936	4.465398819960159e-15
AL031432.4	8.993488311767578	4.98066856127289e-15
AL031432.5	6.468348026275635	5.161502108167866e-15
RSRP1	2.0065197944641113	6.553680116378704e-15
AL031432.3	5.447152137756348	7.709088484660298e-15
RHD	0.5071444511413574	8.269414330074379e-15
TMEM50A	7.692267417907715	1.0324155696193792e-14
RHCE	4.8150954246521	1.1752026626301953e-14
MACO1	0.526919424533844	1.3675663924163729e-14
LDLRAP1	10.73564338684082	2.0782902445255914e-14
AL606491.1	2.002934455871582	2.0934255139329594e-14
MAN1C1	0.6972745060920715	2.3410403546582396e-14
AL031280.1	1.4000099897384644	2.3590055219965795e-14
SELENON	5.94585657119751	2.45603147746739e-14
AL020996.1	2.5087032318115234	3.030449514022659e-14
MTFR1L	1.5433186292648315	3.4600075770771174e-14
AUNIP	0.2155948281288147	3.672918202530034e-14
AL033528.2	4.095952987670898	4.6997040114489186e-14
PAQR7	6.585397720336914	5.182726704927131e-14
STMN1	1.2357444763183594	6.460912217610418e-14
PAFAH2	1.507750391960144	6.520136736943343e-14
EXTL1	10.48352336883545	6.561418044151073e-14
SLC30A2	2.404904365539551	6.594230608007232e-14
TRIM63	9.003965377807617	7.344476526246752e-14
PDIK1L	5.189587593078613	7.573772411247956e-14
FAM110D	0.7400619983673096	1.024240935382177e-13
C1orf232	3.795474052429199	1.0273551296192659e-13
AL391650.1	0.6548862457275391	1.1865814534555273e-13
ZNF593	8.123828887939453	1.563605189039422e-13
CNKSR1	0.6161919236183167	1.565860097113251e-13
CATSPER4	1.9153889417648315	1.9619581683781924e-13
CEP85	2.1140432357788086	2.374439866842146e-13
SH3BGRL3	2.9873578548431396	2.3992944815137306e-13
UBXN11	1.4138047695159912	2.524658393760489e-13
CD52	1.1824737787246704	2.689902340090414e-13
CRYBG2	1.7227672338485718	4.114518982278315e-13
LIN28A	1.9211995601654053	4.418420819440793e-13
DHDDS	4.87412166595459	6.238622625369878e-13
HMGN2	1.964226484298706	6.876077099160167e-13
RPS6KA1	3.1148033142089844	7.681592923477777e-13
AL512408.1	1.3793683052062988	9.315335106267869e-13
ARID1A	3.748187303543091	9.477216430425526e-13
PIGV	5.794776439666748	1.0818738611064775e-12
ZDHHC18	0.30007022619247437	1.1131440023491547e-12
SFN	5.5411152839660645	1.1137479338864193e-12
GPN2	9.165379524230957	1.2889190302135616e-12
GPATCH3	2.1663978099823	1.3008361817353322e-12
NUDC	0.7475478053092957	1.3054651821612393e-12
KDF1	0.8080149292945862	1.3397466931451388e-12
TRNP1	5.482313632965088	1.6870633424866092e-12
TENT5B	5.162848472595215	1.9799810878178882e-12
SLC9A1	1.285557508468628	2.007255281766743e-12
WDTC1	2.0087897777557373	2.092915658109704e-12
TMEM222	1.6846346855163574	2.145251246029781e-12
SYTL1	5.189350128173828	3.364897343750418e-12
MAP3K6	1.6565924882888794	3.8182387011271125e-12
FCN3	4.008699893951416	4.08624671780016e-12
CD164L2	0.8515468239784241	6.323087932210839e-12
GPR3	0.4486429989337921	6.342681143493313e-12
WASF2	1.357311725616455	6.4865800236062144e-12
AHDC1	9.815016746520996	6.586639958334276e-12
FGR	0.318297803401947	7.313910600950308e-12
LINC02574	3.9528303146362305	7.530509177105904e-12
IFI6	2.500631332397461	9.282947120287313e-12
AL020997.5	3.2668585777282715	1.1931749992930627e-11
FAM76A	2.1906330585479736	1.3031519843004165e-11
STX12	0.6539592146873474	1.4717562121186778e-11
AL020997.2	5.369528770446777	1.8832174932290943e-11
AL020997.3	0.5435670018196106	1.9543912228082815e-11
AL020997.4	3.0873684883117676	2.0636225749288382e-11
PPP1R8	5.723004341125488	2.1021041354680722e-11
THEMIS2	0.354187935590744	2.1709150394709145e-11
RPA2	1.172149419784546	2.2374931558751123e-11
SMPDL3B	1.609913945198059	2.256852295635593e-11
XKR8	2.7664263248443604	2.526964692832389e-11
EYA3	0.2639823257923126	2.8588688595964678e-11
PTAFR	5.620213985443115	3.288499970331303e-11
DNAJC8	2.879869222640991	3.365301003446184e-11
ATP5IF1	0.7750533223152161	3.4117952642853974e-11
AL353622.1	3.4711616039276123	3.9740619590018404e-11
AL353622.2	1.4569517374038696	4.054269287141098e-11
SESN2	10.934165954589844	4.863983419892833e-11
MED18	1.4028035402297974	5.080025383666129e-11
PHACTR4	2.4370224475860596	5.4049211164020694e-11
RCC1	2.2741539478302	6.023189061984487e-11
SNHG3	1.0780832767486572	6.253882313375892e-11
TRNAU1AP	3.8845760822296143	6.68244165882773e-11
SNHG12	1.8538496494293213	6.874581694657582e-11
TAF12	3.7367024421691895	7.825332016771355e-11
RAB42	3.520657539367676	9.134876129983855e-11
LINC01715	2.552800178527832	1.1559808047632005e-10
AL360012.1	5.987503528594971	1.179411307519393e-10
GMEB1	1.443308711051941	1.3354349740788693e-10
YTHDF2	10.305733680725098	1.3436756810660152e-10
OPRD1	2.065929651260376	1.3885479678391056e-10
EPB41	0.532541036605835	1.4249109639935407e-10
TMEM200B	5.244078636169434	1.4599558176588127e-10
SRSF4	1.3680815696716309	1.4800152860555208e-10
MECR	1.0710300207138062	1.6490890825552978e-10
PTPRU	10.6087646484375	2.179760715069846e-10
MATN1	0.42067015171051025	2.3139294313950123e-10
MATN1-AS1	6.213269233703613	2.5494947020834317e-10
AL137857.1	3.052910089492798	2.5691765936707815e-10
LAPTM5	2.5247676372528076	2.574162095142011e-10
LINC01778	3.0541234016418457	2.6068458723600897e-10
SDC3	2.3422183990478516	2.761468741926605e-10
PUM1	1.9315003156661987	2.909215698232409e-10
NKAIN1	6.991914749145508	3.123212828445572e-10
SNRNP40	3.3255763053894043	3.4977709487076527e-10
ZCCHC17	7.446821212768555	3.7487959543154065e-10
FABP3	3.3254477977752686	3.759643423013083e-10
SERINC2	1.8648529052734375	3.925305592669223e-10
LINC01226	8.20947551727295	4.44006167900383e-10
TINAGL1	1.010980248451233	4.910107140264003e-10
PEF1	11.801919937133789	5.813719000202321e-10
AC114488.2	2.8599693775177	6.11393734264574e-10
AC114488.3	0.20885664224624634	7.231174791637391e-10
COL16A1	1.4292418956756592	7.565289364175601e-10
ADGRB2	6.306118965148926	8.82770586964139e-10
SPOCD1	2.5903282165527344	8.965187376852707e-10
AL354919.1	0.6731700897216797	9.088099975960188e-10
AL136115.2	11.304573059082031	9.306924167425753e-10
PTP4A2	11.30273723602295	9.498095075889204e-10
KHDRBS1	3.5352156162261963	9.784282217965042e-10
AL445248.1	1.8203176259994507	1.0594471486433663e-09
TMEM39B	3.7878777980804443	1.214981292444679e-09
KPNA6	0.8707227110862732	1.3152803348659436e-09
AL049795.2	3.199634313583374	1.5155132117466898e-09
TXLNA	0.8698886632919312	1.6236648082994278e-09
CCDC28B	3.0549163818359375	1.6873319403904265e-09
AL049795.1	2.5684454441070557	1.7378078077247578e-09
IQCC	2.380443572998047	1.7695031403378597e-09
TMEM234	0.23014406859874725	1.8308322767171933e-09
EIF3I	2.4817392826080322	1.9999349386562056e-09
FAM167B	8.065702438354492	2.099769618151624e-09
LCK	3.8421592712402344	2.1173478638671603e-09
HDAC1	7.190737724304199	2.3125277760173194e-09
MARCKSL1	2.1129941940307617	2.3125277760173194e-09
TSSK3	1.0597989559173584	2.48391742506315e-09
FAM229A	2.7866532802581787	2.563504438714793e-09
BSDC1	8.618257522583008	2.678009189598376e-09
ZBTB8B	1.4654511213302612	2.930607359368746e-09
ZBTB8A	1.847778558731079	3.0324409282672685e-09
ZBTB8OS	0.8188136219978333	3.311140823993806e-09
RBBP4	2.229107141494751	3.452395511759381e-09
SYNC	4.9757513999938965	3.5145912303938234e-09
AC114489.1	1.4403998851776123	3.6300678263638473e-09
KIAA1522	10.276785850524902	3.98531988919506e-09
